Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS11, L1, 5Mn
Exported On:,2022/08/24,10:54
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-07-29 04:40:00,0.1,0.08,2.12,2.07,0.047,17.94,90,11.52,357.5
2022-07-29 04:45:00,0.16,0.15,2.13,2.07,0.057,17.83,91,10.26,357.5
2022-07-29 04:50:00,0.16,0.3,2.13,2.07,0.063,17.74,91,10.12,358.5
2022-07-29 04:55:00,0.18,0.36,2.13,2.08,0.049,17.62,91,8.6,341.8
2022-07-29 05:00:00,0.16,0.23,2.14,2.08,0.06,17.52,91,9.96,336.2
2022-07-29 05:05:00,0.02,0.35,2.15,2.1,0.048,17.47,92,8.17,340
2022-07-29 05:10:00,0.01,0.18,2.14,2.09,0.053,17.51,92,10.16,357.7
2022-07-29 05:15:00,0.19,0.28,2.13,2.08,0.049,17.6,92,9.95,5.63
2022-07-29 05:20:00,0.05,0,2.13,2.08,0.046,17.55,92,8.51,8.51
2022-07-29 05:25:00,0.25,0,2.12,2.08,0.04,17.35,92,7.78,335.6
2022-07-29 05:30:00,0.28,0.11,2.13,2.09,0.047,17.3,92,8.52,353.3
2022-07-29 05:35:00,0.25,0.2,2.13,2.09,0.04,17.3,92,7.95,340.6
2022-07-29 05:40:00,0.18,0.48,2.17,2.12,0.051,17.3,93,8.64,334.8
2022-07-29 05:45:00,0.07,0.23,2.17,2.11,0.054,17.36,92,8.53,347
2022-07-29 05:50:00,0.15,0.14,2.13,2.1,0.027,17.49,93,8.92,5.21
2022-07-29 05:55:00,0.43,0.2,2.17,2.1,0.071,17.58,92,7.79,358
2022-07-29 06:00:00,0.15,0.19,2.16,2.1,0.056,17.51,91,8.47,359.9
2022-07-29 06:05:00,0.19,0.08,2.14,2.1,0.039,17.55,91,8.1,349
2022-07-29 06:10:00,0.17,0.26,2.14,2.1,0.034,17.5,91,7.71,349.2
2022-07-29 06:15:00,0.06,0.29,2.15,2.1,0.05,17.5,91,7.73,345
2022-07-29 06:20:00,0.27,0.19,2.14,2.11,0.03,17.59,91,8,342.5
2022-07-29 06:25:00,0.27,0.25,2.18,2.12,0.068,17.67,92,10.36,12.51
2022-07-29 06:30:00,0.23,0.07,2.16,2.11,0.05,17.75,91,8.16,355.7
2022-07-29 06:35:00,0.11,0.13,2.16,2.11,0.048,17.73,90,10.37,357.5
2022-07-29 06:40:00,0.29,0.11,2.16,2.11,0.046,17.7,90,10.28,345.1
2022-07-29 06:45:00,0.02,0.21,2.15,2.11,0.037,17.7,88,9.61,1.97
2022-07-29 06:50:00,0.12,0.08,2.15,2.1,0.045,17.8,88,9.85,16.32
2022-07-29 06:55:00,0.13,0.03,2.15,2.1,0.047,17.81,88,10.6,14.03
2022-07-29 07:00:00,0.02,0.42,2.15,2.11,0.043,17.83,88,7.14,10.27
2022-07-29 07:05:00,0.2,0.29,2.16,2.11,0.053,17.95,88,8.31,4.03
2022-07-29 07:10:00,0,0.11,2.15,2.1,0.042,18.02,87,8.92,5.5
2022-07-29 07:15:00,0,0,2.18,2.11,0.07,18.11,86,10.59,8.09
2022-07-29 07:20:00,0.13,0.09,2.21,2.12,0.088,18.13,85,10.05,356.1
2022-07-29 07:25:00,0.42,0.2,2.24,2.14,0.101,18.15,85,12.37,5.38
2022-07-29 07:30:00,0.22,0.19,2.28,2.15,0.129,18.21,85,12.58,9.73
2022-07-29 07:35:00,0.28,0.34,2.3,2.15,0.148,18.15,84,13.67,352.9
2022-07-29 07:40:00,0.2,0.17,2.3,2.14,0.163,18.14,83,14.38,7.83
2022-07-29 07:45:00,0.3,0.02,2.25,2.13,0.123,18.2,82,16.16,12.38
2022-07-29 07:50:00,0.28,0.02,2.22,2.12,0.1,18.34,82,15.48,11.12
2022-07-29 07:55:00,0.02,0.18,2.16,2.11,0.052,18.23,81,18.62,8.33
2022-07-29 08:00:00,0.09,0.04,2.14,2.11,0.028,18.12,82,16.26,9.58
2022-07-29 08:05:00,0.07,0.14,2.17,2.11,0.061,18.19,82,13.55,0.6
2022-07-29 08:10:00,0,0.06,2.14,2.11,0.028,18.12,83,15.13,3.71
2022-07-29 08:15:00,0.15,0.08,2.15,2.11,0.039,18.08,82,13.01,2.03
2022-07-29 08:20:00,0.06,0.11,2.14,2.12,0.019,17.95,83,11.94,356.9
2022-07-29 08:25:00,0.1,0,2.16,2.12,0.04,17.89,84,16.03,4.33
2022-07-29 08:30:00,0,0,2.16,2.12,0.042,17.9,85,16.78,10.97
2022-07-29 08:35:00,0.04,0.1,2.16,2.12,0.044,17.9,85,17.12,15.17
2022-07-29 08:40:00,0.27,0,2.17,2.12,0.045,17.85,86,12.95,14.83
2022-07-29 08:45:00,0.27,0.21,2.16,2.12,0.036,17.82,86,12.04,11.77
2022-07-29 08:50:00,0.28,0.08,2.17,2.12,0.042,17.71,85,15.53,9.42
2022-07-29 08:55:00,0.1,0.12,2.16,2.12,0.037,17.68,85,14.96,6.07
2022-07-29 09:00:00,0.18,0.05,2.17,2.13,0.049,17.66,86,15.16,7.53
2022-07-29 09:05:00,0.1,0.32,2.17,2.12,0.049,17.6,86,13.79,13.9
2022-07-29 09:10:00,0.08,0.26,2.17,2.12,0.042,17.64,87,12.51,12.66
2022-07-29 09:15:00,0.18,0.06,2.16,2.12,0.035,17.65,87,12.78,13.47
2022-07-29 09:20:00,0.24,0,2.17,2.12,0.049,17.59,87,11.23,13.3
2022-07-29 09:25:00,0.11,0,2.16,2.12,0.044,17.5,87,11.58,18.06
2022-07-29 09:30:00,0.15,0.02,2.15,2.12,0.034,17.57,87,11.99,11.32
2022-07-29 09:35:00,0.03,0.05,2.16,2.12,0.039,17.5,88,10.76,8.12
2022-07-29 09:40:00,0.09,0.24,2.15,2.12,0.027,17.43,88,12.25,4.88
2022-07-29 09:45:00,0.19,0,2.18,2.12,0.051,17.26,89,14.68,7.03
2022-07-29 09:50:00,0.08,0,2.17,2.13,0.044,17.23,90,10.85,7.6
2022-07-29 09:55:00,0.15,0.05,2.18,2.13,0.048,17.17,90,11.04,0.88
2022-07-29 10:00:00,0.09,0.1,2.17,2.13,0.043,17.13,91,8.74,357.7
2022-07-29 10:05:00,0.18,0,2.19,2.13,0.058,17.26,91,9.49,346
2022-07-29 10:10:00,0.12,0.09,2.19,2.14,0.052,17.1,90,9.57,347
2022-07-29 10:15:00,0.14,0.14,2.17,2.13,0.036,17.12,90,10.78,3.01
2022-07-29 10:20:00,0,0,2.19,2.13,0.051,17.2,90,11.4,2.24
2022-07-29 10:25:00,0.14,0,2.17,2.13,0.037,17.2,90,10.01,359
2022-07-29 10:30:00,0.11,0.03,2.19,2.14,0.052,17.27,89,9.16,358.6
2022-07-29 10:35:00,0.07,0.24,2.22,2.14,0.082,17.42,90,11.16,5.04
2022-07-29 10:40:00,0.19,0.25,2.28,2.15,0.131,17.57,89,11.07,4.66
2022-07-29 10:45:00,0.2,0,2.31,2.15,0.158,17.53,87,12.52,3.81
2022-07-29 10:50:00,0.08,0.11,2.3,2.15,0.151,17.63,87,11.8,6.09
2022-07-29 10:55:00,0.21,0.1,2.28,2.15,0.134,17.69,86,9.82,359.1
2022-07-29 11:00:00,0.04,0.12,2.26,2.14,0.12,17.74,86,11.64,4.91
2022-07-29 11:05:00,0.01,0.22,2.22,2.13,0.09,17.79,85,13.93,6.59
2022-07-29 11:10:00,0.14,0,2.21,2.13,0.083,17.7,84,12.25,359.3
2022-07-29 11:15:00,0.05,0.2,2.2,2.13,0.071,17.78,84,12.96,358
2022-07-29 11:20:00,0.05,0,2.17,2.12,0.05,17.77,83,12.87,359.1
2022-07-29 11:25:00,0.03,0.03,2.16,2.11,0.043,17.82,83,13.6,14.66
2022-07-29 11:30:00,0.21,0.14,2.16,2.11,0.044,18.04,84,9.46,13.38
2022-07-29 11:35:00,0.33,0.11,2.14,2.11,0.029,17.92,82,10.49,4.62
2022-07-29 11:40:00,0.31,0,2.14,2.11,0.029,17.8,82,10.66,7.23
2022-07-29 11:45:00,0,0.08,2.14,2.11,0.031,17.96,83,13.22,25.65
2022-07-29 11:50:00,0,0.07,2.15,2.1,0.05,18.02,82,9.63,15.56
2022-07-29 11:55:00,0,0,2.14,2.1,0.038,18.01,81,11.14,23.07
2022-07-29 12:00:00,0.09,0.08,2.11,2.1,0.016,18.17,80,9.89,10.29
2022-07-29 12:05:00,0.13,0,2.12,2.09,0.027,18.15,81,13.53,16.04
2022-07-29 12:10:00,0.01,0,2.14,2.09,0.047,18.11,79,11.7,0.02
2022-07-29 12:15:00,0,0,2.1,2.09,0.015,18.17,79,11.67,15.62
2022-07-29 12:20:00,0.17,0,2.12,2.08,0.046,18.29,78,11.79,33.91
2022-07-29 12:25:00,0.14,0,2.11,2.07,0.041,18.3,77,11.25,28.76
2022-07-29 12:30:00,0.16,0.08,2.09,2.07,0.025,18.44,78,11.11,31.43
2022-07-29 12:35:00,0.13,0,2.1,2.06,0.044,18.44,77,11.6,6.2
2022-07-29 12:40:00,0.16,0.01,2.08,2.06,0.018,18.36,77,13.65,14.14
2022-07-29 12:45:00,0.06,0,2.08,2.06,0.019,18.48,77,11.07,23.39
2022-07-29 12:50:00,0.13,0,2.11,2.07,0.044,18.53,76,11.49,9.57
2022-07-29 12:55:00,0.23,0.04,2.1,2.07,0.029,18.72,76,10.38,13.27
2022-07-29 13:00:00,0.11,0,2.1,2.07,0.035,18.67,75,10.53,2.81
2022-07-29 13:05:00,0.12,0,2.1,2.06,0.041,18.6,76,13.17,0.25
2022-07-29 13:10:00,0.09,0.03,2.1,2.06,0.039,18.55,74,14.3,1.99
2022-07-29 13:15:00,0.03,0,2.09,2.05,0.038,18.69,76,11.59,35.33
2022-07-29 13:20:00,0.19,0,2.08,2.05,0.024,18.75,74,13.78,32.27
2022-07-29 13:25:00,0.11,0,2.07,2.05,0.024,18.72,74,13.84,39.17
2022-07-29 13:30:00,0.07,0.04,2.08,2.04,0.036,18.66,73,13.55,31.07
2022-07-29 13:35:00,0.07,0.03,2.07,2.04,0.03,18.6,73,13.8,27.53
2022-07-29 13:40:00,0.01,0,2.08,2.04,0.035,18.6,72,11.07,19.66
2022-07-29 13:45:00,0.09,0,2.09,2.04,0.048,18.78,72,12.87,42.46
2022-07-29 13:50:00,0.07,0,2.07,2.04,0.033,19,71,13.5,54.69
2022-07-29 13:55:00,0.16,0,2.09,2.04,0.047,19.27,70,9.28,58.18
2022-07-29 14:00:00,0.14,0.01,2.08,2.04,0.037,19.51,70,9.31,38.19
2022-07-29 14:05:00,0.13,0,2.1,2.04,0.058,19.49,69,10.36,28.87
2022-07-29 14:10:00,0.01,0,2.09,2.04,0.045,19.58,68,11.56,40.84
2022-07-29 14:15:00,0,0,2.08,2.04,0.034,19.44,68,12.02,45.78
2022-07-29 14:20:00,0,0.05,2.08,2.05,0.039,19.43,68,11.48,43.79
2022-07-29 14:25:00,0.26,0.12,2.09,2.05,0.045,19.59,67,9.51,24.08
2022-07-29 14:30:00,0.13,0,2.1,2.05,0.048,19.69,68,10.07,25.66
2022-07-29 14:35:00,0.19,0,2.09,2.04,0.049,19.94,65,7.83,12.75
2022-07-29 14:40:00,0.07,0,2.09,2.04,0.051,20,64,11.23,31.23
2022-07-29 14:45:00,0.08,0,2.08,2.04,0.035,19.91,65,10.38,35.65
2022-07-29 14:50:00,0.22,0.07,2.07,2.04,0.026,19.84,64,4.85,48.22
2022-07-29 14:55:00,0.26,0.03,2.08,2.05,0.039,19.93,65,8.63,13.65
2022-07-29 15:00:00,0.15,0.06,2.08,2.04,0.035,19.77,65,10.97,47.63
2022-07-29 15:05:00,0.17,0,2.09,2.04,0.051,20,65,9.13,55.52
2022-07-29 15:10:00,0.11,0,2.09,2.04,0.044,20.09,65,8.15,47.62
2022-07-29 15:15:00,0.23,0.14,2.07,2.04,0.028,20.17,63,4.74,24.17
2022-07-29 15:20:00,0.19,0.18,2.08,2.04,0.044,20.52,62,3.45,57.88
2022-07-29 15:25:00,0.06,0,2.06,2.04,0.029,20.92,60,4.65,5.75
2022-07-29 15:30:00,0.02,0,2.07,2.04,0.03,20.94,59,4.15,31.24
2022-07-29 15:35:00,0.3,0,2.07,2.04,0.035,20.98,59,9.3,17.67
2022-07-29 15:40:00,0.18,0.01,2.07,2.04,0.038,21.03,56,6.4,11.16
2022-07-29 15:45:00,0.14,0,2.06,2.03,0.027,20.98,54,7.08,39.1
2022-07-29 15:50:00,0.16,0,2.07,2.03,0.038,21.15,57,10.53,107.6
2022-07-29 15:55:00,0.22,0.07,2.06,2.03,0.032,21.63,55,5.79,119.6
2022-07-29 16:00:00,0.25,0,2.07,2.03,0.032,21.98,53,4.71,99.4
2022-07-29 16:05:00,0.24,0,2.07,2.04,0.033,21.68,56,5.56,113.2
2022-07-29 16:10:00,0.27,0,2.1,2.05,0.053,22.23,54,6.7,341.8
2022-07-29 16:15:00,0.23,0,2.08,2.04,0.039,21.9,55,6.5,65.5
2022-07-29 16:20:00,0.35,0,2.08,2.04,0.044,21.47,58,6.81,81.6
2022-07-29 16:25:00,0.18,0,2.09,2.04,0.047,21.53,58,5.71,85.9
2022-07-29 16:30:00,0.18,0,2.09,2.04,0.048,21.52,57,6.33,97.3
2022-07-29 16:35:00,0.07,0,2.07,2.03,0.039,21.6,56,3.31,100.2
2022-07-29 16:40:00,0.33,0.07,2.06,2.03,0.031,21.41,55,3.8,30.74
2022-07-29 16:45:00,0.07,0,2.04,2.03,0.009,21,57,3.77,14.98
2022-07-29 16:50:00,0.09,0,2.05,2.03,0.02,21.5,55,2.63,338.5
2022-07-29 16:55:00,0.06,0.08,2.06,2.04,0.015,21.57,54,3.29,323.5
2022-07-29 17:00:00,0.08,0.12,2.08,2.06,0.022,21.58,54,3.27,319.7
2022-07-29 17:05:00,0.28,0.01,2.05,2.04,0.012,21.4,54,4.5,287.8
2022-07-29 17:10:00,0.17,0,2.07,2.04,0.024,21.4,56,3.28,331.2
2022-07-29 17:15:00,0.01,0,2.09,2.04,0.046,21.54,56,2.77,309.1
2022-07-29 17:20:00,0.23,0.03,2.08,2.03,0.045,21.67,57,2.61,152.5
2022-07-29 17:25:00,0.21,0,2.08,2.03,0.049,21.84,57,2.24,157.2
2022-07-29 17:30:00,0,0,2.07,2.03,0.044,22.31,55,4.95,148.9
2022-07-29 17:35:00,0.25,0,2.07,2.03,0.039,22.48,53,4.36,149.1
2022-07-29 17:40:00,0.19,0.04,2.06,2.03,0.024,22.32,52,2.79,184.2
2022-07-29 17:45:00,0.45,0.14,2.07,2.03,0.036,21.77,52,3.38,188.2
2022-07-29 17:50:00,0.6,0.13,2.08,2.03,0.049,21.66,58,2.64,156.6
2022-07-29 17:55:00,0.27,0,2.08,2.03,0.046,21.74,55,0.61,187.9
2022-07-29 18:00:00,0.32,0.07,2.06,2.03,0.032,21.89,53,2.11,97.5
2022-07-29 18:05:00,0.38,0.01,2.09,2.03,0.055,21.94,52,3.09,139.6
2022-07-29 18:10:00,0.3,0.09,2.07,2.03,0.043,21.67,54,2.69,139.6
2022-07-29 18:15:00,0.38,0.02,2.08,2.03,0.046,21.08,55,2.93,149.9
2022-07-29 18:20:00,0.37,0,2.06,2.04,0.026,20.83,56,2.6,183.5
2022-07-29 18:25:00,0.41,0.17,2.06,2.04,0.018,20.94,55,1.06,162
2022-07-29 18:30:00,0.28,0.02,2.08,2.04,0.04,21.59,55,0.14,102.1
2022-07-29 18:35:00,0.13,0,2.07,2.04,0.031,22.33,52,2.21,95.6
2022-07-29 18:40:00,0.27,0,2.08,2.04,0.046,22.04,55,2.64,100.2
2022-07-29 18:45:00,0.18,0.02,2.08,2.04,0.039,21.87,57,1.01,108.7
2022-07-29 18:50:00,0.17,0.04,2.09,2.04,0.05,21.87,55,0.68,354
2022-07-29 18:55:00,0.27,0,2.1,2.04,0.062,21.67,56,3.37,16.73
2022-07-29 19:00:00,0.32,0.13,2.08,2.04,0.04,21.21,58,3.36,16.72
2022-07-29 19:05:00,0.32,0.1,2.1,2.05,0.041,21.2,58,3.6,27.86
2022-07-29 19:10:00,0.11,0.12,2.11,2.07,0.039,21.36,62,3.88,33.86
2022-07-29 19:15:00,0.19,0,2.1,2.06,0.035,21.62,63,3.36,31.35
2022-07-29 19:20:00,0.21,0.07,2.11,2.07,0.04,21.41,60,4.17,7.23
2022-07-29 19:25:00,0.11,0,2.11,2.08,0.034,21.13,60,3.37,354.6
2022-07-29 19:30:00,0.23,0.06,2.11,2.07,0.041,21.15,59,3.39,353.6
2022-07-29 19:35:00,0.27,0.18,2.1,2.07,0.037,20.87,58,3.68,352
2022-07-29 19:40:00,0,0,2.13,2.09,0.04,20.76,57,3.22,3.73
2022-07-29 19:45:00,0.13,0.06,2.13,2.09,0.044,20.99,56,2.82,8.49
2022-07-29 19:50:00,0.19,0,2.15,2.09,0.056,20.63,60,2.25,356.2
2022-07-29 19:55:00,0.23,0.33,2.16,2.11,0.049,19.77,68,3.14,272.3
2022-07-29 20:00:00,0.28,0.1,2.22,2.16,0.065,19.28,74,4.46,287.5
2022-07-29 20:05:00,0.11,0.11,2.34,2.26,0.072,19.19,74,3.85,291
2022-07-29 20:10:00,0.08,0,2.28,2.22,0.063,19.03,72,4.69,315.2
2022-07-29 20:15:00,0.04,0,2.29,2.24,0.047,19.04,72,3.11,336.8
2022-07-29 20:20:00,0.3,0,2.23,2.21,0.019,19.01,73,2.19,341.4
2022-07-29 20:25:00,0,0.02,2.29,2.24,0.051,18.59,75,1.47,42.8
2022-07-29 20:30:00,0.25,0.21,2.29,2.23,0.055,18.46,77,0.78,92.2
2022-07-29 20:35:00,0.17,0.27,2.3,2.25,0.054,18.32,79,1.45,59.71
2022-07-29 20:40:00,0.2,0.11,2.32,2.27,0.055,18.49,81,2.45,63.26
2022-07-29 20:45:00,0.03,0.36,2.26,2.22,0.047,18.41,83,3.35,5.71
2022-07-29 20:50:00,0.18,0.31,2.23,2.17,0.062,18.29,85,3.72,315.1
2022-07-29 20:55:00,0.02,0.85,2.46,2.4,0.058,18.03,84,5.5,294.6
2022-07-29 21:00:00,0.35,0.31,2.88,2.83,0.056,17.82,83,4.26,284.7
2022-07-29 21:05:00,0.07,0.15,3.11,3.07,0.042,17.73,84,5.1,296.3
2022-07-29 21:10:00,0.15,0.16,3.08,3.02,0.06,17.63,86,5.03,301
2022-07-29 21:15:00,0.21,0.25,2.97,2.91,0.054,17.6,85,6.66,299.2
2022-07-29 21:20:00,0,0.04,3.02,2.98,0.041,17.67,87,5.04,306.5
2022-07-29 21:25:00,0.2,0.01,2.91,2.86,0.049,17.63,86,3.87,287
2022-07-29 21:30:00,0.28,0.75,2.71,2.66,-9999,17.88,85,4.77,327.7
2022-07-29 21:35:00,0.35,0.87,2.47,2.42,-9999,18.06,82,5.82,335.4
2022-07-29 21:40:00,0.05,0.47,2.29,2.24,-9999,18.3,75,4.49,359
2022-07-29 21:45:00,0.11,0.35,2.22,2.18,0.048,18.42,70,4.61,18.67
2022-07-29 21:50:00,0.1,0.24,2.13,2.08,0.048,18.69,66,6.9,30.48
2022-07-29 21:55:00,0.07,0.08,2.1,2.07,0.029,18.9,65,5.64,42.71
2022-07-29 22:00:00,0,0.18,2.14,2.1,0.034,18.63,66,3.37,20.94
2022-07-29 22:05:00,0.07,0,2.13,2.09,0.043,18.55,65,3.97,28.17
2022-07-29 22:10:00,0.1,0,2.13,2.09,0.038,18.47,65,4.64,356.5
2022-07-29 22:15:00,0.17,0.09,2.09,2.07,0.019,18.54,63,5.1,358.5
2022-07-29 22:20:00,0.21,0.19,2.08,2.07,0.016,18.62,62,6.69,8.06
2022-07-29 22:25:00,0.3,0.25,2.1,2.06,0.033,18.64,63,5.39,14.65
2022-07-29 22:30:00,0.03,0.05,2.09,2.06,0.03,18.53,63,5.11,23.23
2022-07-29 22:35:00,0.03,0.04,2.11,2.07,0.036,18.52,63,5.77,346.2
2022-07-29 22:40:00,0.13,0.42,2.13,2.1,0.03,18.51,63,7.48,335.8
2022-07-29 22:45:00,0.28,0.25,2.15,2.11,0.038,18.43,64,9.52,335.5
2022-07-29 22:50:00,0.17,0.6,2.18,2.13,0.044,18.22,66,7.35,347.8
2022-07-29 22:55:00,0.05,0.35,2.16,2.11,0.054,18.18,70,10.17,17.38
2022-07-29 23:00:00,0.13,0.12,2.14,2.1,0.038,17.75,71,9.68,27.93
2022-07-29 23:05:00,0.07,0,2.14,2.1,0.034,17.47,71,8.9,17.58
2022-07-29 23:10:00,0.03,0.08,2.15,2.11,0.049,17.5,70,10.26,26.3
2022-07-29 23:15:00,0.24,0,2.13,2.1,0.031,17.43,69,9.59,40.72
2022-07-29 23:20:00,0.14,0.17,2.13,2.1,0.03,17.2,71,8.57,51.9
2022-07-29 23:25:00,0.1,0,2.14,2.1,0.041,17.06,71,9.2,60.02
2022-07-29 23:30:00,0.16,0.03,2.13,2.11,0.025,16.93,73,9.59,53.74
2022-07-29 23:35:00,0.07,0,2.13,2.1,0.028,16.95,72,10.19,39.45
2022-07-29 23:40:00,0.16,0.05,2.13,2.09,0.039,17.06,71,12.65,39.31
2022-07-29 23:45:00,0.22,0,2.12,2.08,0.036,17.11,70,13.55,47.25
2022-07-29 23:50:00,0.08,0,2.11,2.08,0.031,17.15,71,14.41,26.91
2022-07-29 23:55:00,0.15,0.02,2.12,2.09,0.03,17.06,71,14.58,15.44
2022-07-30 00:00:00,0.17,0.1,2.1,2.08,0.021,16.92,72,13.76,25.26
2022-07-30 00:05:00,0.08,0.09,2.1,2.08,0.022,16.78,73,12.44,21.03
2022-07-30 00:10:00,0.22,0,2.1,2.08,0.022,16.52,74,9.64,38.33
2022-07-30 00:15:00,0.18,0.13,2.1,2.07,0.027,16.46,73,9.92,35.53
2022-07-30 00:20:00,0.12,0.16,2.1,2.07,0.032,16.5,72,10.52,35.65
2022-07-30 00:25:00,0.15,0,2.11,2.07,0.041,16.64,73,10.71,24.65
2022-07-30 00:30:00,0,0.05,2.1,2.08,0.023,16.64,73,10.62,4.51
2022-07-30 00:35:00,0,0.08,2.12,2.09,0.031,16.34,73,9.07,357.3
2022-07-30 00:40:00,0.3,0,2.11,2.09,0.017,16.1,74,6.2,2.89
2022-07-30 00:45:00,0.19,0,2.11,2.08,0.032,16.14,72,10.95,31.95
2022-07-30 00:50:00,0.09,0,2.1,2.06,0.036,16.2,72,14.84,43.39
2022-07-30 00:55:00,0.34,0.12,2.08,2.06,0.017,16.2,72,9.93,34.81
2022-07-30 01:00:00,0.18,0.03,2.09,2.06,0.024,16.04,73,10.64,-9999
2022-07-30 01:05:00,0.24,0,2.09,2.06,0.026,15.92,74,10.12,-9999
2022-07-30 01:10:00,0.15,0.07,2.09,2.06,0.03,15.57,76,12.79,-9999
2022-07-30 01:15:00,0.14,0.06,2.1,2.05,0.042,15.2,80,9.88,26.35
2022-07-30 01:20:00,0.38,0,2.07,2.05,0.018,14.8,84,10.59,37.18
2022-07-30 01:25:00,0.23,0.05,2.07,2.05,0.019,14.38,87,7.09,15.51
2022-07-30 01:30:00,0.16,0.05,2.06,2.05,0.017,14.05,88,4.03,320.6
2022-07-30 01:35:00,0.17,0,2.07,2.05,0.018,13.79,90,4.77,296
2022-07-30 01:40:00,0.05,0,2.07,2.05,0.017,13.77,91,4.29,293.4
2022-07-30 01:45:00,0.28,0.09,2.06,2.05,0.008,13.71,90,4.42,313.1
2022-07-30 01:50:00,0.18,0.31,2.08,2.06,0.022,13.66,92,6.66,323.7
2022-07-30 01:55:00,0.21,0.07,2.08,2.07,0.004,13.61,93,6.32,313.7
2022-07-30 02:00:00,0.06,0.24,2.07,2.07,0.009,13.67,91,5.23,330.3
2022-07-30 02:05:00,0.22,0.34,2.1,2.06,0.04,13.76,90,5.33,357.5
2022-07-30 02:10:00,0.18,0.2,2.08,2.05,0.029,13.8,88,5.32,4.06
2022-07-30 02:15:00,0.27,0.16,2.09,2.05,0.037,13.99,86,6.09,17.46
2022-07-30 02:20:00,0.16,0.15,2.08,2.05,0.034,13.94,87,5.71,356
2022-07-30 02:25:00,0.21,0.09,2.07,2.04,0.026,13.81,85,5.3,7.26
2022-07-30 02:30:00,0.21,0.22,2.06,2.04,0.017,13.71,88,2.77,359.6
2022-07-30 02:35:00,0.1,0.03,2.06,2.04,0.016,13.55,88,4.23,12.26
2022-07-30 02:40:00,0.4,0.17,2.06,2.04,0.024,13.58,87,4.14,351.7
2022-07-30 02:45:00,0.2,0.22,2.05,2.04,0.009,13.5,88,4.33,102.2
2022-07-30 02:50:00,0.06,0.19,2.06,2.04,0.023,13.31,90,4.35,38.52
2022-07-30 02:55:00,0.42,0.27,2.05,2.04,0.009,13.47,88,2.9,3.71
2022-07-30 03:00:00,0.24,0.19,Z/S,Z/S,Z/S,13.34,89,4.27,347.8
2022-07-30 03:05:00,Z/S,0.13,Z/S,Z/S,Z/S,13.46,87,5.13,353.9
2022-07-30 03:10:00,Z/S,0,Z/S,Z/S,Z/S,13.53,86,5,349.5
2022-07-30 03:15:00,Z/S,0,Z/S,Z/S,Z/S,13.5,88,5.66,12.11
2022-07-30 03:20:00,Z/S,0.04,Z/S,Z/S,Z/S,13.63,87,6.28,6
2022-07-30 03:25:00,Z/S,0.28,Z/S,Z/S,Z/S,13.6,88,4.84,3.11
2022-07-30 03:30:00,Z/S,0.18,Z/S,Z/S,Z/S,13.62,88,3.96,352.8
2022-07-30 03:35:00,Z/S,0.11,Z/S,Z/S,Z/S,13.62,87,4.14,340
2022-07-30 03:40:00,Z/S,0.55,Z/S,Z/S,Z/S,13.63,87,4.49,334.9
2022-07-30 03:45:00,Z/S,0.39,Z/S,Z/S,Z/S,13.56,89,4.17,351.4
2022-07-30 03:50:00,Z/S,0.35,Z/S,Z/S,Z/S,13.55,90,3.8,322.2
2022-07-30 03:55:00,Z/S,0.2,Z/S,Z/S,Z/S,13.49,91,5.06,327
2022-07-30 04:00:00,Z/S,0.45,Z/S,Z/S,Z/S,13.5,91,4.65,340.6
2022-07-30 04:05:00,0.23,Z/S,2.13,2.09,0.034,13.56,89,4.87,345.9
2022-07-30 04:10:00,0.35,Z/S,2.13,2.1,0.034,13.67,89,5.2,342.6
2022-07-30 04:15:00,0.2,Z/S,2.11,2.1,0.012,13.68,89,5.37,352
2022-07-30 04:20:00,0.27,Z/S,2.09,2.08,0.016,13.83,86,5.31,17.08
2022-07-30 04:25:00,0.19,Z/S,2.1,2.07,0.028,13.86,88,5.11,34.58
2022-07-30 04:30:00,0.15,Z/S,2.09,2.07,0.028,13.72,88,3.54,62.33
2022-07-30 04:35:00,0.18,Z/S,2.09,2.06,0.022,13.54,86,4.15,350.9
2022-07-30 04:40:00,0.17,Z/S,2.09,2.06,0.031,13.41,86,4.37,356.2
2022-07-30 04:45:00,0.22,Z/S,2.1,2.08,0.02,13.6,86,5.8,342.5
2022-07-30 04:50:00,0.12,Z/S,2.18,2.15,0.03,13.65,87,6.94,335
2022-07-30 04:55:00,0.33,Z/S,2.13,2.11,0.03,13.68,88,6.42,335.3
2022-07-30 05:00:00,0.14,Z/S,2.12,2.11,0.006,13.66,87,6.18,341.6
2022-07-30 05:05:00,0.04,0.8,2.13,2.1,0.022,13.68,87,6.61,328.3
2022-07-30 05:10:00,0.23,0.84,2.15,2.11,0.034,13.61,89,6.34,319.1
2022-07-30 05:15:00,0.23,0.45,2.12,2.11,0.012,13.61,89,6.5,330.4
2022-07-30 05:20:00,0.11,0.46,2.12,2.1,0.016,13.7,88,7.2,330.6
2022-07-30 05:25:00,0.16,0.41,2.14,2.11,0.035,13.65,88,7.87,323.3
