Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS507, L1, 5Mn
Exported On:,2022/08/24,11:07
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), NO (ppb), NO2 (ppb), NOx (ppb), THC (ppm), Temperature (deg. C), Relative Humidity (%), Wind Speed (km/h), Wind Dir (deg)
2022-06-25 04:35:00,0.92,Z/S,2.59,1.51,4.09,2.19,9.87,73,8.78,304.5
2022-06-25 04:40:00,0.6,Z/S,2.7,1.49,4.19,2.16,9.77,74,8.91,298.9
2022-06-25 04:45:00,0.72,Z/S,2.78,1.72,4.5,2.16,9.8,74,8.29,307.8
2022-06-25 04:50:00,0.51,-0.09,2.84,1.85,4.69,2.17,9.88,74,8.29,302.7
2022-06-25 04:55:00,0.43,Z/S,2.94,1.98,4.92,2.21,9.74,74,8.44,304
2022-06-25 05:00:00,0.29,Z/S,2.99,2.45,5.44,2.19,9.77,75,9.45,310.6
2022-06-25 05:05:00,0.39,-0.03,2.94,2.36,5.3,2.15,9.8,74,9.16,308.6
2022-06-25 05:10:00,0.29,0.03,2.96,2.28,5.24,2.18,9.8,74,8.49,306.6
2022-06-25 05:15:00,0.4,-0.13,2.98,2.57,5.55,2.21,9.77,75,7.8,303.5
2022-06-25 05:20:00,0.1,-0.06,2.91,3.01,5.92,2.18,9.69,75,8.57,301.7
2022-06-25 05:25:00,0.29,-0.12,2.86,3.15,6,2.18,9.65,75,10.28,297.9
2022-06-25 05:30:00,0.06,-0.11,3,3.15,6.16,2.19,9.67,75,9.15,296.7
2022-06-25 05:35:00,0.16,-0.12,3.13,3,6.13,2.17,9.68,74,9.65,298.2
2022-06-25 05:40:00,0,-0.15,3.05,2.7,5.75,2.16,9.74,74,10.7,297.5
2022-06-25 05:45:00,0.04,-0.14,3.07,2.42,5.49,2.12,9.87,74,10.64,301.2
2022-06-25 05:50:00,0.16,-0.3,3.1,2.26,5.36,2.2,10.05,74,10.02,299.7
2022-06-25 05:55:00,0.16,-0.17,3.1,2.26,5.36,2.21,10.21,73,11.23,295.5
2022-06-25 06:00:00,0.09,-0.17,3.06,2.06,5.12,2.2,10.36,73,11.05,303.7
2022-06-25 06:05:00,0.01,-0.25,3.05,1.91,4.96,2.18,10.51,73,9.88,301.8
2022-06-25 06:10:00,0.01,-0.06,3.06,1.97,5.03,2.19,10.76,72,11.59,311.1
2022-06-25 06:15:00,-0.1,-0.04,3.04,2.02,5.07,2.2,10.9,71,11.7,311.2
2022-06-25 06:20:00,-0.07,-0.12,3.06,1.91,4.98,2.19,11.1,71,10.39,311.5
2022-06-25 06:25:00,0.06,-0.04,3.01,1.74,4.75,2.19,11.31,70,10.63,307
2022-06-25 06:30:00,0.04,-0.06,2.84,1.65,4.49,2.17,11.43,70,8.72,308.6
2022-06-25 06:35:00,-0.18,0.05,2.87,1.3,4.17,2.19,11.66,70,9.62,308.8
2022-06-25 06:40:00,-0.04,-0.07,2.81,1.25,4.06,2.2,11.9,69,9.9,316.9
2022-06-25 06:45:00,-0.22,-0.02,2.86,1.1,3.96,2.15,12.2,68,8.01,312.8
2022-06-25 06:50:00,-0.32,-0.09,3.02,0.67,3.69,2.18,12.51,67,8.79,310.7
2022-06-25 06:55:00,-0.32,-0.13,2.95,0.55,3.5,2.16,12.82,66,10.71,312.5
2022-06-25 07:00:00,-0.4,-0.07,2.82,0.67,3.49,2.16,13.14,65,10.36,314.5
2022-06-25 07:05:00,-0.14,0.05,2.77,0.6,3.37,2.16,13.43,65,10.38,310.1
2022-06-25 07:10:00,-0.41,-0.06,2.8,0.58,3.38,2.16,13.67,64,9.89,313.8
2022-06-25 07:15:00,-0.26,-0.05,2.79,0.68,3.47,2.2,13.92,64,9.55,315.5
2022-06-25 07:20:00,-0.4,-0.04,2.86,0.64,3.49,2.22,14.02,63,12.06,317.6
2022-06-25 07:25:00,-0.23,-0.03,2.9,0.55,3.45,2.27,14.34,62,11.9,322.7
2022-06-25 07:30:00,0.13,0.03,2.91,0.76,3.67,2.22,14.42,61,13.16,317.1
2022-06-25 07:35:00,0.2,0.05,3.02,0.88,3.9,2.3,14.67,60,12.99,326.7
2022-06-25 07:40:00,0.13,0.21,3.02,1.08,4.1,2.29,14.91,60,10.7,323.2
2022-06-25 07:45:00,0.09,-0.03,2.96,1.02,3.98,2.26,15.2,59,12.6,320.6
2022-06-25 07:50:00,-0.17,-0.02,2.83,0.68,3.51,2.22,15.33,58,13.88,314.8
2022-06-25 07:55:00,-0.2,0.06,2.7,0.58,3.28,2.23,15.48,58,13.27,323.1
2022-06-25 08:00:00,-0.05,0.08,2.76,0.48,3.24,2.21,15.76,57,13.01,322.1
2022-06-25 08:05:00,-0.09,-0.08,2.83,0.5,3.33,2.16,15.94,56,15.82,319.8
2022-06-25 08:10:00,-0.05,-0.14,2.9,0.53,3.43,2.2,16.17,55,15.32,329.6
2022-06-25 08:15:00,-0.17,-0.15,2.9,0.53,3.43,2.29,16.43,54,14.04,334
2022-06-25 08:20:00,-0.37,-0.15,2.77,0.63,3.39,2.21,16.53,54,16.56,321.7
2022-06-25 08:25:00,-0.28,-0.18,2.74,0.6,3.34,2.25,16.71,54,13.56,326.9
2022-06-25 08:30:00,-0.78,-0.14,2.69,0.41,3.1,2.27,17.14,52,15.51,333.8
2022-06-25 08:35:00,-0.58,-0.2,2.64,0.33,2.97,2.28,17.35,51,16.9,333.6
2022-06-25 08:40:00,-0.22,-0.17,2.67,0.42,3.09,2.17,17.22,52,17.85,313.3
2022-06-25 08:45:00,-0.33,0.04,2.81,0.46,3.27,2.12,17.23,52,16.24,314.1
2022-06-25 08:50:00,-0.23,-0.14,2.95,0.49,3.43,2.15,17.33,52,15.84,312.7
2022-06-25 08:55:00,-0.21,-0.18,2.9,0.59,3.49,2.21,17.51,52,17.62,322.1
2022-06-25 09:00:00,-0.27,-0.06,2.72,0.48,3.2,2.13,17.61,52,15.36,316.1
2022-06-25 09:05:00,-0.26,-0.01,2.67,0.41,3.08,2.2,17.75,51,15.97,339.7
2022-06-25 09:10:00,-0.13,-0.06,2.69,0.34,3.03,2.18,17.87,51,15.05,313.7
2022-06-25 09:15:00,-0.5,-0.23,2.66,0.4,3.07,2.11,17.87,51,18.39,308.5
2022-06-25 09:20:00,-0.73,-0.05,2.79,0.35,3.13,2.13,17.92,51,16.81,304.7
2022-06-25 09:25:00,-0.72,-0.21,2.79,0.28,3.06,2.16,18.18,50,18.09,305.5
2022-06-25 09:30:00,-0.47,-0.19,2.78,0.13,2.9,2.12,18.31,49,17.85,309.8
2022-06-25 09:35:00,-0.39,-0.1,2.67,0.24,2.92,2.15,18.15,49,16.8,309.6
2022-06-25 09:40:00,-0.72,-0.11,2.71,0.21,2.91,2.17,18.33,48,18.31,309
2022-06-25 09:45:00,-0.58,-0.04,2.72,0.3,3.01,2.16,18.4,48,20.7,322.4
2022-06-25 09:50:00,-0.86,-0.21,2.78,0.29,3.07,2.26,18.62,47,17.24,321.2
2022-06-25 09:55:00,-0.76,-0.13,2.88,0.12,3,2.13,18.31,48,19.79,299.2
2022-06-25 10:00:00,-0.66,-0.06,2.88,0.2,3.07,2.13,18.64,48,16.26,312.8
2022-06-25 10:05:00,-0.84,-0.13,2.9,0.22,3.12,2.17,18.86,46,19.03,318.3
2022-06-25 10:10:00,-0.62,-0.12,2.92,0.2,3.12,2.16,18.83,46,18.85,311.5
2022-06-25 10:15:00,-0.72,-0.02,2.94,0.33,3.27,2.14,18.59,47,19.4,316.4
2022-06-25 10:20:00,-0.69,-0.05,2.87,0.27,3.14,2.22,19.1,45,17.12,333.1
2022-06-25 10:25:00,-0.71,-0.26,2.77,0.19,2.97,2.14,19.1,46,18.07,310.4
2022-06-25 10:30:00,-0.91,-0.2,2.77,0.29,3.06,2.18,18.6,46,18.2,323.8
2022-06-25 10:35:00,-0.62,-0.24,2.72,0.28,3,2.2,18.82,46,18.06,328.8
2022-06-25 10:40:00,-0.58,-0.08,2.66,0.15,2.81,2.18,18.93,45,19.1,333.5
2022-06-25 10:45:00,-0.72,-0.19,2.73,0.18,2.91,2.31,19.11,44,16.1,340.6
2022-06-25 10:50:00,-0.77,-0.17,2.8,0.03,2.83,2.14,19.3,44,17.39,313.6
2022-06-25 10:55:00,-0.75,-0.25,2.79,0.11,2.9,2.25,19.11,44,18.06,338
2022-06-25 11:00:00,-0.92,-0.18,2.87,0.07,2.95,2.33,18.93,44,15.93,348.6
2022-06-25 11:05:00,-0.65,-0.16,2.8,-0.01,2.79,2.23,19.41,44,18.96,332.8
2022-06-25 11:10:00,-0.74,-0.03,2.75,0.13,2.87,2.31,19.72,42,19.55,343.3
2022-06-25 11:15:00,-0.62,-0.13,2.64,0.14,2.78,2.14,19.11,44,14.47,326.6
2022-06-25 11:20:00,-0.57,-0.18,2.65,0.14,2.78,2.22,19.61,44,15.07,335.7
2022-06-25 11:25:00,-0.77,-0.24,2.63,0.13,2.76,2.35,19.6,43,13.9,339.4
2022-06-25 11:30:00,-0.46,-0.23,2.67,0.04,2.71,2.24,19.85,42,15.89,343.8
2022-06-25 11:35:00,-0.61,-0.16,2.74,-0.02,2.73,2.19,19.66,42,15.12,314.2
2022-06-25 11:40:00,-0.64,-0.24,2.8,0.07,2.87,2.15,19.45,44,17.19,319.7
2022-06-25 11:45:00,-0.78,-0.18,2.74,0.04,2.78,2.33,19.4,43,18.11,346.2
2022-06-25 11:50:00,-0.66,-0.23,2.74,-0.03,2.71,2.15,19.42,44,20.16,321.1
2022-06-25 11:55:00,-0.76,-0.29,2.63,0.13,2.76,2.16,19.75,43,21.13,317.5
2022-06-25 12:00:00,-0.66,-0.25,2.64,0.22,2.86,2.25,19.91,42,19.86,331
2022-06-25 12:05:00,-0.67,-0.21,2.63,0.09,2.72,2.19,19.72,43,21.11,313.2
2022-06-25 12:10:00,-0.85,-0.27,2.7,0.05,2.75,2.12,19.98,43,20.3,314.5
2022-06-25 12:15:00,-0.72,-0.31,2.67,0.04,2.72,2.25,20.31,42,13.17,329.9
2022-06-25 12:20:00,-0.51,-0.22,2.76,0.05,2.8,2.24,20.17,42,14.28,331.2
2022-06-25 12:25:00,-0.64,-0.13,2.72,0.09,2.81,2.17,20.13,41,15.95,316.2
2022-06-25 12:30:00,-0.75,-0.2,2.74,0.22,2.97,2.18,20.41,41,13.89,297.9
2022-06-25 12:35:00,-0.46,-0.17,2.77,0.18,2.95,2.15,20.37,41,22.68,312
2022-06-25 12:40:00,-0.72,-0.27,2.74,0.05,2.79,2.16,19.78,41,19.7,320.1
2022-06-25 12:45:00,-0.71,-0.24,2.73,0.21,2.94,2.2,19.73,41,15.19,324.8
2022-06-25 12:50:00,-0.76,-0.26,2.7,0.17,2.87,2.16,19.98,40,10.21,308.4
2022-06-25 12:55:00,-0.61,-0.29,2.71,0.19,2.9,2.18,20.66,39,15.73,309.1
2022-06-25 13:00:00,-0.56,-0.22,2.64,0.28,2.92,2.16,20.9,37,18.59,325
2022-06-25 13:05:00,-0.44,-0.27,2.59,0.16,2.75,2.25,20.88,39,16.87,340.7
2022-06-25 13:10:00,-0.62,-0.17,2.65,0.17,2.82,2.36,20.52,38,14.25,347.2
2022-06-25 13:15:00,-0.63,-0.09,2.65,0.14,2.79,2.23,20.3,37,16.08,330.8
2022-06-25 13:20:00,-0.55,-0.15,2.64,0.18,2.82,2.22,20.45,37,17.13,313.2
2022-06-25 13:25:00,-0.63,-0.22,2.66,0.19,2.86,2.14,20.87,36,17.36,310.1
2022-06-25 13:30:00,-0.5,-0.21,2.61,0.19,2.8,2.22,21.5,36,17.5,322.3
2022-06-25 13:35:00,-0.82,-0.21,2.67,0.08,2.75,2.27,21.04,35,18.86,336.7
2022-06-25 13:40:00,-0.86,-0.1,2.78,0.04,2.82,2.32,21.14,34,13.34,331
2022-06-25 13:45:00,-0.77,-0.23,2.71,0.17,2.88,2.23,21.6,35,17.93,323.7
2022-06-25 13:50:00,-0.68,-0.2,2.77,0.13,2.9,2.22,21.7,36,22.18,318.3
2022-06-25 13:55:00,-0.74,-0.19,2.74,0.14,2.88,2.19,21.13,36,22.07,301.3
2022-06-25 14:00:00,-0.67,-0.18,2.68,0.19,2.86,2.2,20.9,37,15.03,309.9
2022-06-25 14:05:00,-0.73,-0.32,2.69,0.28,2.96,2.24,20.98,37,14.18,330.6
2022-06-25 14:10:00,-0.84,-0.17,2.72,0.22,2.94,2.27,21.32,35,16.38,325.8
2022-06-25 14:15:00,-0.76,-0.1,2.8,0.22,3.02,2.14,21.94,35,21.32,302.7
2022-06-25 14:20:00,-0.73,-0.1,2.77,0.17,2.95,2.18,21.91,35,18.34,313.4
2022-06-25 14:25:00,-0.56,-0.17,3.02,-0.16,2.86,2.21,21.18,36,23.19,310.9
2022-06-25 14:30:00,-0.63,-0.22,3.09,-0.18,2.91,2.21,20.95,36,18.09,318
2022-06-25 14:35:00,-0.77,-0.2,2.81,0.18,2.99,2.22,20.94,36,18.07,306.7
2022-06-25 14:40:00,-0.85,-0.15,3.52,1.3,4.82,2.34,21.19,37,12.17,347.9
2022-06-25 14:45:00,-0.69,-0.11,3.69,1.86,5.55,2.3,21.17,36,16.69,342
2022-06-25 14:50:00,-0.62,-0.25,2.75,0.21,2.96,2.25,21.11,34,14.15,324.8
2022-06-25 14:55:00,-1.05,-0.21,2.74,0.27,3,2.17,21.23,34,10.34,315.7
2022-06-25 15:00:00,-0.76,-0.13,2.7,0.47,3.16,2.25,21.89,34,20.96,324.7
2022-06-25 15:05:00,-0.76,-0.2,2.8,0.45,3.25,2.16,21.87,34,21.95,317.1
2022-06-25 15:10:00,-1.04,-0.19,2.88,0.3,3.18,2.22,21.61,34,15.48,321.4
2022-06-25 15:15:00,-0.95,-0.23,2.94,0.23,3.16,2.29,21.83,34,16.32,326.9
2022-06-25 15:20:00,-0.97,-0.06,2.84,0.35,3.19,2.18,21.46,33,16.61,314.9
2022-06-25 15:25:00,-1.18,-0.14,2.79,0.3,3.09,2.21,21.58,34,18.33,307.4
2022-06-25 15:30:00,-1.02,-0.11,2.75,0.33,3.08,2.19,22.06,34,20.57,294.8
2022-06-25 15:35:00,-0.82,-0.1,2.65,0.34,3,2.21,22.07,32,22.41,310.9
2022-06-25 15:40:00,-0.99,-0.14,2.54,0.28,2.83,2.17,21.64,33,20.16,306.8
2022-06-25 15:45:00,-0.93,-0.21,2.62,0.19,2.81,2.2,21.96,33,22.51,306.2
2022-06-25 15:50:00,-0.97,-0.19,2.71,0.13,2.84,2.17,22.02,33,22.75,312.2
2022-06-25 15:55:00,-1.14,-0.17,2.7,0.27,2.96,2.18,22.36,33,19,298.5
2022-06-25 16:00:00,-0.99,-0.22,2.69,0.28,2.97,2.22,22.49,32,21.2,307.8
2022-06-25 16:05:00,-0.89,-0.22,2.67,0.41,3.07,2.17,22.44,33,23.52,286.2
2022-06-25 16:10:00,-0.91,-0.06,2.72,0.3,3.02,2.22,22.54,32,24.18,295.9
2022-06-25 16:15:00,-0.87,-0.17,2.69,0.37,3.06,2.18,21.93,33,20.54,291.7
2022-06-25 16:20:00,-0.74,-0.15,2.68,0.3,2.97,2.22,22.25,33,22.38,292.9
2022-06-25 16:25:00,-0.87,-0.11,2.62,0.27,2.88,2.19,22.49,33,17.83,284.2
2022-06-25 16:30:00,-0.9,-0.04,2.62,0.29,2.92,2.17,22.27,33,21.93,305.1
2022-06-25 16:35:00,-0.88,-0.26,2.72,0.33,3.05,2.2,21.9,33,19.76,300.9
2022-06-25 16:40:00,-0.95,-0.29,2.83,0.3,3.13,2.21,22.07,32,18.7,314.8
2022-06-25 16:45:00,-0.89,-0.09,2.75,0.33,3.08,2.2,21.9,32,17.09,305.7
2022-06-25 16:50:00,-0.66,-0.25,2.67,0.27,2.93,2.14,21.8,32,15.49,291.1
2022-06-25 16:55:00,-0.87,-0.15,2.7,0.2,2.9,2.2,21.78,31,20.11,322.4
2022-06-25 17:00:00,-0.77,-0.14,2.71,0.25,2.96,2.23,21.86,31,14.28,328.6
2022-06-25 17:05:00,-1,-0.15,2.73,0.27,2.99,2.31,21.97,32,13.44,326.7
2022-06-25 17:10:00,-0.64,-0.09,2.66,0.3,2.96,2.19,21.85,33,16.3,299.8
2022-06-25 17:15:00,-0.86,-0.13,2.69,0.3,2.98,2.19,21.71,33,16.56,316.3
2022-06-25 17:20:00,-0.92,-0.19,2.62,0.21,2.83,2.23,21.86,32,13.33,326.1
2022-06-25 17:25:00,-0.78,-0.23,2.55,0.17,2.72,2.27,22.23,31,16,330.4
2022-06-25 17:30:00,-0.83,-0.21,2.57,0.22,2.79,2.23,22.12,32,17.49,312.2
2022-06-25 17:35:00,-0.93,-0.26,2.57,0.25,2.82,2.18,22.23,32,17.77,301.2
2022-06-25 17:40:00,-0.85,-0.14,2.58,0.24,2.83,2.19,22.1,32,17.09,300.2
2022-06-25 17:45:00,-0.89,-0.23,2.65,0.25,2.9,2.19,22.01,32,17.54,310.5
2022-06-25 17:50:00,-0.76,0,2.64,0.29,2.93,2.16,21.73,33,17.13,311.1
2022-06-25 17:55:00,-0.81,-0.1,2.62,0.25,2.87,2.24,21.7,33,15.36,328.9
2022-06-25 18:00:00,-0.92,-0.09,2.74,0.23,2.97,2.19,21.22,38,11.41,91.8
2022-06-25 18:05:00,-0.64,-0.19,2.79,0.27,3.06,2.17,19.9,43,10.84,97.4
2022-06-25 18:10:00,-1.02,-0.19,2.9,0.16,3.06,2.16,19.14,45,13.86,94.8
2022-06-25 18:15:00,-0.67,-0.21,2.88,0.27,3.15,2.14,18.72,47,14.38,93.8
2022-06-25 18:20:00,-0.71,-0.22,2.78,0.35,3.13,2.17,18.52,48,11.65,95.2
2022-06-25 18:25:00,-0.66,-0.21,2.79,0.23,3.02,2.12,18.49,48,10.24,113.3
2022-06-25 18:30:00,-0.64,-0.11,2.78,0.12,2.9,2.13,18.37,49,8.59,99.3
2022-06-25 18:35:00,-0.84,-0.13,2.73,0.28,3.01,2.15,18.2,49,11.02,121.4
2022-06-25 18:40:00,-0.67,-0.23,2.61,0.21,2.82,2.14,18.2,49,9.18,110
2022-06-25 18:45:00,-0.8,-0.19,2.51,0.34,2.86,2.16,18.26,50,6.31,125.1
2022-06-25 18:50:00,-0.75,-0.11,2.49,0.29,2.77,2.17,18.21,50,6.78,119.5
2022-06-25 18:55:00,-0.89,-0.24,2.49,0.31,2.79,2.13,18.14,51,6.7,104.1
2022-06-25 19:00:00,-0.77,-0.24,2.47,0.33,2.8,2.14,18.1,52,5.81,115.7
2022-06-25 19:05:00,-0.71,-0.11,2.52,0.31,2.82,2.15,18,52,5.52,118.6
2022-06-25 19:10:00,-0.77,-0.09,2.62,0.29,2.91,2.18,17.98,52,6.38,141
2022-06-25 19:15:00,-0.79,-0.18,2.71,0.27,2.98,2.13,17.9,52,6.34,149.4
2022-06-25 19:20:00,-0.92,-0.02,2.73,0.19,2.92,2.16,17.9,52,5.19,155.9
2022-06-25 19:25:00,-0.92,-0.13,2.66,0.22,2.88,2.18,17.9,53,6.44,167.7
2022-06-25 19:30:00,-0.86,-0.13,2.6,0.33,2.94,2.14,17.78,53,8.3,168.8
2022-06-25 19:35:00,-0.76,-0.09,2.61,0.29,2.9,2.16,17.6,54,5.44,187.6
2022-06-25 19:40:00,-0.83,-0.1,2.56,0.2,2.77,2.14,17.46,54,4.94,181.7
2022-06-25 19:45:00,-0.65,-0.16,2.61,0.25,2.86,2.16,17.33,55,4.72,199.7
2022-06-25 19:50:00,-0.96,-0.16,2.69,0.21,2.9,2.17,17.19,56,4.71,207.6
2022-06-25 19:55:00,-0.76,-0.19,2.7,0.18,2.88,2.15,17.07,57,2.72,189.9
2022-06-25 20:00:00,-0.7,-0.13,2.76,0.19,2.95,2.16,16.98,57,6.94,101.5
2022-06-25 20:05:00,-0.82,-0.17,2.71,0.14,2.86,2.16,16.86,58,14.58,69.28
2022-06-25 20:10:00,-0.91,-0.16,2.58,0.24,2.82,2.14,17.29,53,9.92,76.36
2022-06-25 20:15:00,-0.59,-0.1,2.52,0.31,2.84,2.14,17.67,52,7.98,70.49
2022-06-25 20:20:00,-0.88,-0.12,2.63,0.24,2.87,2.12,17.5,54,4.6,117.6
2022-06-25 20:25:00,-0.84,-0.09,2.7,0.27,2.97,2.13,17.29,56,4.82,153.3
2022-06-25 20:30:00,-0.93,-0.03,2.7,0.33,3.03,2.15,17.07,57,3.77,159
2022-06-25 20:35:00,-0.85,-0.07,2.61,0.33,2.94,2.11,16.79,58,6.13,232.1
2022-06-25 20:40:00,-0.71,-0.01,2.42,0.35,2.77,2.11,16.73,58,6.08,247.3
2022-06-25 20:45:00,-0.82,-0.18,2.32,0.31,2.63,2.17,16.83,57,5.6,240.1
2022-06-25 20:50:00,-0.59,-0.01,2.43,0.3,2.73,2.17,16.63,58,6.83,249.6
2022-06-25 20:55:00,-0.74,-0.03,2.63,0.37,2.99,2.19,16.6,58,5.65,240.4
2022-06-25 21:00:00,-0.57,-0.09,2.63,0.29,2.92,2.25,16.5,58,7.7,243.1
2022-06-25 21:05:00,-0.45,-0.04,2.59,0.33,2.92,2.25,16.5,58,8.4,228.7
2022-06-25 21:10:00,-0.53,-0.14,2.56,0.39,2.95,2.22,16.38,58,9.74,223.5
2022-06-25 21:15:00,-0.71,-0.08,2.62,0.27,2.89,2.19,16.28,58,7.32,211.6
2022-06-25 21:20:00,-0.73,0.01,2.53,0.25,2.78,2.19,16.21,58,6.06,214.4
2022-06-25 21:25:00,-0.74,-0.09,2.54,0.21,2.75,2.19,16.03,58,7.4,221.5
2022-06-25 21:30:00,-0.86,-0.07,2.52,0.18,2.7,2.22,15.92,59,8.19,235.3
2022-06-25 21:35:00,-1,0,2.49,0.19,2.68,2.22,15.74,59,9.49,217.2
2022-06-25 21:40:00,-0.82,0.05,2.58,0.11,2.69,2.2,15.64,59,8.78,232.4
2022-06-25 21:45:00,-0.79,0.14,2.6,0.06,2.65,2.2,15.41,60,9.85,233.9
2022-06-25 21:50:00,-0.81,-0.06,2.6,0.18,2.78,2.18,15.3,60,9.02,229.8
2022-06-25 21:55:00,-0.81,-0.05,2.61,0.22,2.83,2.2,15.17,61,9.23,230.3
2022-06-25 22:00:00,-0.84,-0.07,2.6,0.15,2.75,2.23,15.01,61,9.23,227
2022-06-25 22:05:00,-0.68,-0.09,2.53,0.22,2.75,2.23,14.96,62,9.28,233.8
2022-06-25 22:10:00,-0.83,0.02,2.41,0.21,2.62,2.23,15.04,62,11.04,227.4
2022-06-25 22:15:00,-0.94,0.05,2.38,0.24,2.62,2.26,15.03,62,11.29,230.5
2022-06-25 22:20:00,-0.74,0.01,2.54,0.14,2.68,2.25,14.97,62,9.83,231.4
2022-06-25 22:25:00,-0.75,-0.08,2.55,0.14,2.69,2.25,14.88,61,9.57,228.2
2022-06-25 22:30:00,-0.94,0.02,2.61,0.11,2.72,2.24,14.91,61,9.88,231.4
2022-06-25 22:35:00,-0.83,-0.03,2.58,0.14,2.72,2.24,14.7,62,10.78,235.2
2022-06-25 22:40:00,-0.83,0,2.6,0.23,2.83,2.27,14.56,62,10.75,231
2022-06-25 22:45:00,-0.95,0.09,2.69,0.18,2.87,2.27,14.43,63,11.15,230
2022-06-25 22:50:00,-0.81,0.01,2.75,0.13,2.88,2.23,14.34,63,11.13,230.8
2022-06-25 22:55:00,-0.79,-0.08,2.82,0.17,2.98,2.24,14.25,64,9.83,235.5
2022-06-25 23:00:00,-0.87,0.01,2.86,0.23,3.09,2.26,14.15,64,9.42,236.9
2022-06-25 23:05:00,-0.94,0.03,2.9,0.19,3.09,2.27,13.94,65,9.17,237.4
2022-06-25 23:10:00,-0.84,0.05,2.84,0.18,3.02,2.26,13.84,66,9.37,239.8
2022-06-25 23:15:00,-0.94,0.11,2.79,0.15,2.94,2.25,13.9,66,9.92,243
2022-06-25 23:20:00,-0.8,0.02,2.69,0.16,2.85,2.22,13.93,66,11.34,242.1
2022-06-25 23:25:00,-0.71,0.12,2.56,0.15,2.71,2.19,14,66,12.24,240.6
2022-06-25 23:30:00,-0.99,-0.04,2.56,0.17,2.73,2.18,14,66,11.96,242.8
2022-06-25 23:35:00,-0.91,0,2.75,0.2,2.95,2.18,13.96,66,12.1,240.7
2022-06-25 23:40:00,-0.73,0.01,2.76,0.23,2.98,2.17,13.9,67,11.58,239.3
2022-06-25 23:45:00,-0.77,-0.08,2.78,0.03,2.81,2.2,13.79,67,12.15,240.5
2022-06-25 23:50:00,-0.98,-0.14,2.71,0.12,2.84,2.23,13.7,67,11.86,240.8
2022-06-25 23:55:00,-0.77,0.03,2.6,0.18,2.78,2.23,13.7,66,11.45,243.1
2022-06-26 00:00:00,-1.01,-0.05,2.58,0.18,2.77,2.2,13.71,65,12.26,246.1
2022-06-26 00:05:00,-0.73,0.11,2.52,0.23,2.75,2.25,13.82,64,12.8,248.9
2022-06-26 00:10:00,-0.86,0.14,2.63,0.14,2.77,2.26,13.86,63,11.76,248.8
2022-06-26 00:15:00,-0.75,0.01,2.61,0.18,2.79,2.23,13.88,62,10.86,253.9
2022-06-26 00:20:00,-0.39,0.07,2.51,0.36,2.87,2.23,13.9,61,11,259.9
2022-06-26 00:25:00,0.01,0.06,2.59,0.6,3.19,2.21,14.1,60,11.74,258.7
2022-06-26 00:30:00,-0.87,0,2.74,0.39,3.13,2.22,14.06,60,11.55,256.7
2022-06-26 00:35:00,1.85,0.11,2.98,0.37,3.35,2.23,14.07,60,10.32,267.6
2022-06-26 00:40:00,10.52,0.52,3.33,3.02,6.35,2.28,14.24,59,11.43,278.2
2022-06-26 00:45:00,13.5,0.74,3.75,4.79,8.54,2.27,14.34,59,13.02,278.4
2022-06-26 00:50:00,13.84,0.71,4.45,5.55,10,2.26,14.51,58,15,279.7
2022-06-26 00:55:00,4.3,0.68,3.78,3.3,7.08,2.24,14.52,58,15.22,279.7
2022-06-26 01:00:00,5.65,0.56,3.14,2.07,5.21,2.24,14.52,58,14.45,275.5
2022-06-26 01:05:00,6.02,0.85,3.11,2.99,6.1,2.28,14.37,59,10.81,272.7
2022-06-26 01:10:00,4.39,0.69,2.8,3.1,5.9,2.25,14.08,60,9.33,264.3
2022-06-26 01:15:00,2.09,0.24,2.73,1.75,4.48,2.24,13.88,61,10.79,260.4
2022-06-26 01:20:00,2.78,0.11,2.84,1.56,4.4,2.26,13.77,61,10.21,266.5
2022-06-26 01:25:00,8.38,0.47,3.02,2.65,5.68,2.27,13.8,61,9.77,271
2022-06-26 01:30:00,9.93,0.57,3.05,3.39,6.44,2.28,13.81,62,10.62,273.4
2022-06-26 01:35:00,12.91,0.74,3.6,5.03,8.63,2.25,13.91,61,11.92,274.5
2022-06-26 01:40:00,13.01,0.8,3.76,5.01,8.77,2.24,13.88,62,12.12,270.8
2022-06-26 01:45:00,13.55,0.56,4.04,5.17,9.21,2.26,13.78,62,11.66,268.2
2022-06-26 01:50:00,12.79,0.49,3.86,4.91,8.77,2.26,13.68,62,11.34,264.8
2022-06-26 01:55:00,2.87,0.32,3.27,3.36,6.63,2.25,13.45,63,10.28,265.4
2022-06-26 02:00:00,4.51,0.4,2.94,2,4.94,2.27,13.5,63,12.15,273.4
2022-06-26 02:05:00,2.72,0.41,Z/S,Z/S,Z/S,2.27,13.38,63,10.69,265.3
2022-06-26 02:10:00,1.33,0.23,Z/S,Z/S,Z/S,2.28,13.01,64,10.28,260.8
2022-06-26 02:15:00,-0.04,0.15,Z/S,Z/S,Z/S,2.31,12.71,66,10.33,257.1
2022-06-26 02:20:00,-0.42,0.28,Z/S,Z/S,Z/S,2.29,12.56,67,10.47,256.4
2022-06-26 02:25:00,-0.55,0.08,Z/S,Z/S,Z/S,2.28,12.42,67,10.8,255
