Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS02, L1, 5Mn
Exported On:,2022/08/24,10:45
Date Range:,2010/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-08-05 16:05:00,0.8,0.11,2.03,0,2.03,15.91,78,18.33,335.3
2022-08-05 16:10:00,0.25,0.31,2.02,0,2.02,15.3,84,7.85,356.3
2022-08-05 16:15:00,0,0.12,2.02,0,2.02,15.39,87,2.04,226.8
2022-08-05 16:20:00,0.15,0.58,2.01,0,2.01,15.63,88,2.38,242.4
2022-08-05 16:25:00,0.13,0,2.01,0,2.01,16.06,85,2.75,221.1
2022-08-05 16:30:00,0.1,0.29,2.02,0,2.02,16.69,85,3.73,193.3
2022-08-05 16:35:00,0.12,0.27,2.02,0,2.02,17.31,81,3.68,188.7
2022-08-05 16:40:00,0.07,0.11,2.03,0,2.03,18.3,75,4.28,174.3
2022-08-05 16:45:00,0.38,0.35,2.04,0,2.04,18.5,70,5.3,185.5
2022-08-05 16:50:00,0.91,0.34,2.06,0,2.06,18.6,71,8.69,190.9
2022-08-05 16:55:00,1.16,0.34,2.07,0,2.07,18.6,69,9.52,196.9
2022-08-05 17:00:00,0.56,0.2,2.07,0,2.07,18.66,68,10.51,198.4
2022-08-05 17:05:00,0.21,0.48,2.07,0,2.07,18.47,69,10.45,200
2022-08-05 17:10:00,0.28,0.01,2.05,0,2.05,18.55,67,10.44,204
2022-08-05 17:15:00,0.17,0.15,2.04,0,2.04,18.85,66,7.61,193.6
2022-08-05 17:20:00,0.13,0.29,2.03,0,2.03,18.9,68,8.34,182.2
2022-08-05 17:25:00,0.26,0.22,2.04,0,2.04,18.86,66,9.2,195.7
2022-08-05 17:30:00,0.07,0.04,2.03,0,2.03,18.92,67,8.98,179.3
2022-08-05 17:35:00,0.12,0.47,2.02,0,2.02,18.9,66,7.66,188.4
2022-08-05 17:40:00,0.15,0.37,2.02,0,2.02,19.23,63,7.09,176.3
2022-08-05 17:45:00,0.04,0.13,2.03,0,2.03,19.25,61,8.11,177.8
2022-08-05 17:50:00,0,0,2.03,0,2.03,19.1,62,8.52,183.8
2022-08-05 17:55:00,0.03,0.04,2.04,0,2.04,19.2,64,6.85,176.6
2022-08-05 18:00:00,0,0.17,2.04,0,2.04,19.2,63,7.38,172.8
2022-08-05 18:05:00,0,0.27,2.05,0,2.05,19.05,63,6.67,179.5
2022-08-05 18:10:00,0.07,0,2.05,0,2.05,18.75,66,7.03,172.3
2022-08-05 18:15:00,0.16,0,2.03,0,2.03,18.54,68,6.41,175.8
2022-08-05 18:20:00,0.08,0.08,2.02,0,2.02,18.42,68,6.47,173.2
2022-08-05 18:25:00,0,0.04,2.04,0,2.04,18.4,69,3.45,138.2
2022-08-05 18:30:00,0,0.23,2.04,0,2.04,18.39,72,3.34,356.3
2022-08-05 18:35:00,0,0.31,2.04,0,2.04,18.17,74,5.41,12.08
2022-08-05 18:40:00,0,0.37,2.04,0,2.04,17.55,80,5.21,37.39
2022-08-05 18:45:00,0,0.11,2.05,0,2.05,17,81,5.21,102.4
2022-08-05 18:50:00,0,0.18,2.05,0,2.05,16.41,84,5,180.6
2022-08-05 18:55:00,0,0.3,2.05,0,2.05,16.23,87,4.66,260.1
2022-08-05 19:00:00,0.1,0.52,2.05,0,2.05,16.08,91,12,299.4
2022-08-05 19:05:00,0,0.53,2.05,0,2.05,16.06,82,13.69,255.6
2022-08-05 19:10:00,0.02,0.09,2.04,0,2.04,16.12,76,16.11,251.3
2022-08-05 19:15:00,0,0.21,2.06,0,2.06,15.95,77,12.39,257.3
2022-08-05 19:20:00,0.67,0.25,2.05,0,2.05,16.5,75,9.31,239
2022-08-05 19:25:00,0.49,0.58,2.15,0.08,2.07,16.54,75,7.54,213.5
2022-08-05 19:30:00,0.77,0.45,2.72,0.659,2.06,16.43,75,5.27,184.9
2022-08-05 19:35:00,0.34,0.52,2.62,0.572,2.05,16.15,78,6.9,188
2022-08-05 19:40:00,0.59,0.26,2.58,0.517,2.07,16.01,80,6.01,201.9
2022-08-05 19:45:00,0.35,0.53,2.47,0.4,2.07,15.71,82,4.69,215.5
2022-08-05 19:50:00,0.14,0,2.39,0.302,2.08,16.05,80,4.86,229.5
2022-08-05 19:55:00,0.35,0.13,2.27,0.197,2.07,16.12,80,5.82,214.7
2022-08-05 20:00:00,0.37,0.4,2.18,0.107,2.07,16,83,3.42,217.5
2022-08-05 20:05:00,0.36,0.36,2.19,0.11,2.08,15.99,84,4.78,207.2
2022-08-05 20:10:00,0.32,0.34,2.16,0.06,2.1,15.93,85,6.54,201.5
2022-08-05 20:15:00,0.3,0.53,2.15,0.01,2.14,16.2,83,6.5,206.2
2022-08-05 20:20:00,0.08,0.24,2.19,0.012,2.18,16.42,83,6.95,199.7
2022-08-05 20:25:00,0.06,0.37,2.16,0,2.16,16.29,86,7.24,196.6
2022-08-05 20:30:00,0.34,0.18,2.13,0,2.13,16.06,87,5.46,217.3
2022-08-05 20:35:00,0.26,0,2.16,0.014,2.15,16,87,3.57,262.3
2022-08-05 20:40:00,0,0.02,2.14,0,2.14,16,86,3.45,248.9
2022-08-05 20:45:00,0,0.56,2.18,0.021,2.15,15.93,88,3.91,285.5
2022-08-05 20:50:00,0.01,0.04,2.16,0,2.16,15.9,88,6.72,238
2022-08-05 20:55:00,0.13,0.43,2.15,0,2.15,16.22,83,6.54,210.3
2022-08-05 21:00:00,0.13,0.2,2.1,0,2.1,16.44,81,6.97,192.3
2022-08-05 21:05:00,0.15,0.07,2.07,0,2.07,16.27,83,5.89,184.5
2022-08-05 21:10:00,0.12,0,2.1,0,2.1,16.01,86,3.33,187.6
2022-08-05 21:15:00,0.02,0,2.1,0,2.1,15.86,87,3.24,212.5
2022-08-05 21:20:00,0,0.15,2.09,0,2.09,15.8,87,1.76,2.43
2022-08-05 21:25:00,0.08,0,2.09,0,2.09,15.72,88,1.53,280.2
2022-08-05 21:30:00,0.1,0,2.08,0,2.08,15.68,87,1.99,154.8
2022-08-05 21:35:00,0.11,0,2.08,0,2.08,15.47,88,2.08,132.5
2022-08-05 21:40:00,0.03,0,2.09,0,2.09,15.26,91,2.22,103.4
2022-08-05 21:45:00,0,0,2.08,0,2.08,15.26,90,3.03,182.9
2022-08-05 21:50:00,0.07,0,2.07,0,2.07,15.42,89,3.55,277.1
2022-08-05 21:55:00,0.1,0.12,2.07,0,2.07,15.65,86,2.12,191.4
2022-08-05 22:00:00,0.03,0.16,2.07,0,2.07,15.5,87,3.35,167.3
2022-08-05 22:05:00,0.03,0.44,2.06,0,2.06,15.31,87,4.86,199.5
2022-08-05 22:10:00,0.11,0.29,2.05,0,2.05,15.63,85,3.64,227
2022-08-05 22:15:00,0.13,0.06,2.05,0,2.05,15.8,84,8.07,194.8
2022-08-05 22:20:00,0.06,0.13,2.03,0,2.03,16.1,81,8.42,200.4
2022-08-05 22:25:00,0.06,0.42,2.03,0,2.03,16.29,78,8.52,217.7
2022-08-05 22:30:00,0.25,0.54,2.04,0,2.04,16.55,74,8.49,229.9
2022-08-05 22:35:00,0.04,0.56,2.04,0,2.04,16.77,72,9.54,228.8
2022-08-05 22:40:00,0.17,0.48,2.03,0,2.03,16.79,72,8.71,234.2
2022-08-05 22:45:00,0.04,0.29,2.05,0,2.05,16.63,72,8.93,236
2022-08-05 22:50:00,0.2,0.27,2.03,0,2.03,16.56,72,8.43,226
2022-08-05 22:55:00,0.3,0.22,2.02,0,2.02,16.46,73,7.76,232.1
2022-08-05 23:00:00,0.03,0.17,2.04,0,2.04,16.37,73,7.12,224.3
2022-08-05 23:05:00,0.18,0.67,2.04,0,2.04,16.28,74,6.19,228.5
2022-08-05 23:10:00,0,0.27,2.05,0,2.05,16.11,74,5.38,216.3
2022-08-05 23:15:00,0.03,0.31,2.04,0,2.04,16.02,75,7.15,204.6
2022-08-05 23:20:00,0,0.45,2.04,0,2.04,15.99,74,8.27,210.2
2022-08-05 23:25:00,0,0.35,2.04,0,2.04,16.09,73,8.21,211.4
2022-08-05 23:30:00,0,0.03,2.06,0,2.06,16.1,73,9.01,213.2
2022-08-05 23:35:00,0,0.11,2.07,0,2.07,16.11,73,10.81,224.3
2022-08-05 23:40:00,0,0,2.08,0,2.08,16.22,73,11.11,223
2022-08-05 23:45:00,0,0.18,2.08,0,2.08,16.26,72,10.32,226.2
2022-08-05 23:50:00,0,0.26,2.08,0,2.08,16.19,73,10.18,219.2
2022-08-05 23:55:00,0,0.19,2.08,0,2.08,16.1,73,9.88,215.5
2022-08-06 00:00:00,0.21,0.37,Z/S,Z/S,Z/S,16,73,10.64,214.9
2022-08-06 00:05:00,Z/S,0,Z/S,Z/S,Z/S,15.8,74,11.09,219.6
2022-08-06 00:10:00,Z/S,0.18,Z/S,Z/S,Z/S,15.7,75,9.29,221.4
2022-08-06 00:15:00,Z/S,0.27,Z/S,Z/S,Z/S,15.65,75,9.03,221.8
2022-08-06 00:20:00,Z/S,0.11,Z/S,Z/S,Z/S,15.64,74,9.34,223.8
2022-08-06 00:25:00,Z/S,0.14,Z/S,Z/S,Z/S,15.53,75,8.65,216.8
2022-08-06 00:30:00,Z/S,0.16,Z/S,Z/S,Z/S,15.4,75,9.35,224.6
2022-08-06 00:35:00,Z/S,0.37,Z/S,Z/S,Z/S,15.42,75,10.51,230.4
2022-08-06 00:40:00,Z/S,0.21,Z/S,Z/S,Z/S,15.42,75,10.56,225.4
2022-08-06 00:45:00,Z/S,0.17,Z/S,Z/S,Z/S,15.3,75,8.86,219.9
2022-08-06 00:50:00,Z/S,0.37,Z/S,Z/S,Z/S,15.19,75,9.97,220.1
2022-08-06 00:55:00,Z/S,0.2,Z/S,Z/S,Z/S,15.07,76,7.5,215.4
2022-08-06 01:00:00,Z/S,0.05,Z/S,Z/S,Z/S,14.95,77,8.44,216.8
2022-08-06 01:05:00,0.02,Z/S,2.08,0,2.08,14.89,77,8.64,217.2
2022-08-06 01:10:00,0.25,Z/S,2.06,0,2.06,14.93,76,8.94,227.6
2022-08-06 01:15:00,0.4,Z/S,2.06,0,2.06,14.9,76,6.68,230.7
2022-08-06 01:20:00,1.19,Z/S,2.08,0,2.08,14.8,76,5.66,235.7
2022-08-06 01:25:00,2.24,Z/S,2.08,0,2.08,14.81,76,6.2,236
2022-08-06 01:30:00,4.15,Z/S,2.09,0,2.09,14.96,76,7.15,247.6
2022-08-06 01:35:00,5.71,Z/S,2.12,0.048,2.08,15.13,74,8.22,235.9
2022-08-06 01:40:00,5.47,Z/S,2.08,0,2.08,15.1,74,9.07,219.2
2022-08-06 01:45:00,3.52,Z/S,2.07,0,2.07,14.86,75,9.12,224.3
2022-08-06 01:50:00,1.69,Z/S,2.07,0,2.07,14.66,75,8.39,215.1
2022-08-06 01:55:00,1.16,Z/S,2.06,0,2.06,14.45,76,8.61,207.4
2022-08-06 02:00:00,0.99,Z/S,2.05,0,2.05,14.24,78,9.81,197.4
2022-08-06 02:05:00,0.7,0.22,2.07,0,2.07,14.11,79,9.02,197.3
2022-08-06 02:10:00,0.52,0.14,2.09,0,2.09,14.18,78,10.12,201.1
2022-08-06 02:15:00,0.37,0.41,2.1,0,2.1,14.28,77,10.27,203.6
2022-08-06 02:20:00,0.5,0.68,2.11,0,2.11,14.32,77,10.58,207.7
2022-08-06 02:25:00,0.24,0.52,2.11,0,2.11,14.37,76,10.28,207.3
2022-08-06 02:30:00,0.44,0.31,2.11,0,2.11,14.41,76,10.76,204.1
2022-08-06 02:35:00,0.18,0.61,2.11,0,2.11,14.37,76,10.25,204.3
2022-08-06 02:40:00,0.27,0.34,2.11,0,2.11,14.31,77,9.41,199.5
2022-08-06 02:45:00,0,0.83,2.11,0,2.11,14.3,77,10.6,196.8
2022-08-06 02:50:00,0.11,0.51,2.09,0,2.09,14.3,77,10.95,197.1
2022-08-06 02:55:00,0.27,0.71,2.1,0,2.1,14.23,78,12.93,194.8
2022-08-06 03:00:00,0.39,0.23,2.11,0,2.11,14.33,77,12.39,195.9
2022-08-06 03:05:00,0.17,0.18,2.11,0,2.11,14.25,78,11.96,199.8
2022-08-06 03:10:00,0.08,0.14,2.11,0,2.11,14.24,78,12.44,208.4
2022-08-06 03:15:00,0,0,2.11,0,2.11,14.26,78,11.08,207.7
2022-08-06 03:20:00,0,0.7,2.1,0,2.1,14.23,78,9.8,208.3
2022-08-06 03:25:00,0.11,0.15,2.09,0,2.09,14.25,78,10.94,212.7
2022-08-06 03:30:00,0.28,0.24,2.08,0,2.08,14.36,77,11.68,223.4
2022-08-06 03:35:00,0.09,0,2.08,0,2.08,14.49,77,9.16,227.8
2022-08-06 03:40:00,0,0.12,2.08,0,2.08,14.38,78,8.12,216.9
2022-08-06 03:45:00,0,0.28,2.09,0,2.09,14.29,79,7.78,224.3
2022-08-06 03:50:00,0,0.3,2.08,0,2.08,14.18,79,6.72,218.5
2022-08-06 03:55:00,0,0.48,2.08,0,2.08,14.16,80,8.28,217.4
2022-08-06 04:00:00,0.09,0.54,2.08,0,2.08,14.22,79,8.46,219.4
2022-08-06 04:05:00,0.03,0.25,2.07,0,2.07,14.19,80,5.78,210
2022-08-06 04:10:00,0,0.23,2.09,0,2.09,13.82,82,5.12,210.3
2022-08-06 04:15:00,0.1,0.44,2.08,0,2.08,13.79,81,6.83,210
2022-08-06 04:20:00,0,0.14,2.08,0,2.08,13.98,80,5.53,198.2
2022-08-06 04:25:00,0.07,0.39,2.08,0,2.08,13.7,81,6.02,151.7
2022-08-06 04:30:00,0.28,0.42,2.11,0,2.11,13.27,82,5.27,125.5
2022-08-06 04:35:00,1.11,1.45,2.34,0,2.34,12.88,84,5.8,111.6
2022-08-06 04:40:00,1.96,1.88,2.39,0,2.39,12.5,86,6.13,109.7
2022-08-06 04:45:00,1.44,1.58,2.34,0,2.34,12.28,87,7.35,106.3
2022-08-06 04:50:00,1.1,1.14,2.4,0.059,2.34,12.16,88,6.99,114.5
2022-08-06 04:55:00,0.93,1.14,2.58,0.201,2.38,12.2,89,6.24,114.6
2022-08-06 05:00:00,0.69,1.07,2.69,0.267,2.43,12.22,89,6.89,121.4
2022-08-06 05:05:00,0.87,1.09,2.91,0.342,2.57,12.37,88,7.13,124.9
2022-08-06 05:10:00,1.46,1.08,2.95,0.304,2.64,12.76,86,7.54,124.7
2022-08-06 05:15:00,1.41,1.36,3.01,0.331,2.68,12.65,86,6.37,120.6
2022-08-06 05:20:00,2,1.14,3.13,0.381,2.75,12.64,86,6.31,121.2
2022-08-06 05:25:00,2.19,1.75,3.15,0.402,2.75,12.6,86,6.46,121.1
2022-08-06 05:30:00,2.24,2.03,3.07,0.379,2.7,12.68,87,7.43,129.2
2022-08-06 05:35:00,1.67,1.65,3.18,0.416,2.77,12.95,86,8.34,135.6
2022-08-06 05:40:00,1.02,0.95,2.98,0.321,2.66,13.28,85,9.47,141.8
2022-08-06 05:45:00,0.72,0.41,2.45,0.038,2.41,13.49,84,9.51,143.4
2022-08-06 05:50:00,0.57,0.47,2.24,0,2.24,13.56,83,9.52,144.6
2022-08-06 05:55:00,0.45,0.58,2.15,0,2.15,13.7,83,9.83,147.4
2022-08-06 06:00:00,0.52,0.45,2.12,0,2.12,13.88,81,9.12,157.2
2022-08-06 06:05:00,0.58,0.2,2.1,0,2.1,14.02,81,9.89,153.6
2022-08-06 06:10:00,0.38,0.61,2.1,0,2.1,14.16,80,9.06,150.1
2022-08-06 06:15:00,0.45,0.61,2.1,0,2.1,14.2,80,9.57,144
2022-08-06 06:20:00,0.25,0.61,2.12,0,2.12,14.35,79,9.06,148.8
2022-08-06 06:25:00,0.45,0.57,2.22,0,2.22,14.5,79,10,146.1
2022-08-06 06:30:00,0.42,0.52,2.47,0,2.47,14.63,79,8.79,153.4
2022-08-06 06:35:00,0.22,0.13,2.43,0,2.43,15.16,78,7.6,163.9
2022-08-06 06:40:00,0.3,0.47,2.52,0.038,2.48,15.28,77,7.3,159.8
2022-08-06 06:45:00,0.17,0.08,2.36,0,2.36,15.55,76,6.13,153.8
2022-08-06 06:50:00,0.15,0.27,2.14,0,2.14,15.76,73,7.66,148.6
2022-08-06 06:55:00,0.27,0.28,2.11,0,2.11,15.72,73,7.81,140.4
2022-08-06 07:00:00,0.44,0.06,2.11,0,2.11,15.8,73,7.88,136.7
2022-08-06 07:05:00,0.4,0,2.08,0,2.08,16.12,72,8.39,129
2022-08-06 07:10:00,0.29,0.03,2.06,0,2.06,16.34,72,8.35,144
2022-08-06 07:15:00,0.22,0,2.07,0,2.07,16.61,70,10.34,141.8
2022-08-06 07:20:00,0.12,0.24,2.07,0,2.07,16.67,70,10.08,140.2
2022-08-06 07:25:00,0.04,0.37,2.07,0,2.07,17.02,70,8.3,149.7
2022-08-06 07:30:00,0.13,0.31,2.08,0,2.08,17.62,69,7.68,149.7
2022-08-06 07:35:00,0.12,0.59,2.08,0,2.08,17.72,70,8.21,170.4
2022-08-06 07:40:00,0.15,0.35,2.08,0,2.08,17.64,68,10.92,162.6
2022-08-06 07:45:00,0.22,0.43,2.08,0,2.08,17.91,67,12.1,166.5
2022-08-06 07:50:00,0.05,0.5,2.08,0,2.08,18.19,67,10.34,168.2
2022-08-06 07:55:00,0.03,0.39,2.07,0,2.07,18.59,67,12.12,173
2022-08-06 08:00:00,0,0.73,2.06,0,2.06,18.9,64,11.11,179.9
2022-08-06 08:05:00,0.14,0.73,2.05,0,2.05,19.29,61,11.88,190.4
2022-08-06 08:10:00,0,0.56,2.04,0,2.04,19.32,60,15.04,184.2
2022-08-06 08:15:00,0.05,0.21,2.03,0,2.03,19.25,60,12.61,185.5
2022-08-06 08:20:00,0.05,0.37,2.03,0,2.03,19.05,61,13.22,184.7
2022-08-06 08:25:00,0.29,0.17,2.06,0,2.06,19.35,60,11.97,190.1
2022-08-06 08:30:00,0.12,0.24,2.05,0,2.05,18.96,60,15.1,180.4
2022-08-06 08:35:00,0.13,0,2.06,0,2.06,18.69,61,12.53,180.2
2022-08-06 08:40:00,0.07,0.33,2.05,0,2.05,19.31,60,12.65,180.9
2022-08-06 08:45:00,0,0.71,2.04,0,2.04,19.79,58,13.03,185.1
2022-08-06 08:50:00,0,0.37,2.06,0,2.06,20.46,57,12.06,178.6
2022-08-06 08:55:00,0.02,0,2.06,0,2.06,20.79,55,14.36,186.9
2022-08-06 09:00:00,0,0.15,2.06,0,2.06,20.86,55,11.78,193.4
2022-08-06 09:05:00,0.03,0.08,2.06,0,2.06,21.03,54,14.02,185.2
2022-08-06 09:10:00,0,0,2.06,0,2.06,20.64,53,16.17,189.7
2022-08-06 09:15:00,0,0.19,2.06,0,2.06,20.61,54,14.66,190.7
2022-08-06 09:20:00,0.02,0.03,2.07,0,2.07,21.01,54,11.35,193.8
2022-08-06 09:25:00,0,0.01,2.05,0,2.05,21.59,54,11.74,182.2
2022-08-06 09:30:00,0.03,0.13,2.05,0,2.05,21.73,54,14.68,178.8
2022-08-06 09:35:00,0.07,0.02,2.06,0,2.06,21.81,53,14.11,174.5
2022-08-06 09:40:00,0.1,0.22,2.06,0,2.06,21.7,51,19.33,177.2
2022-08-06 09:45:00,0.06,0.25,2.05,0,2.05,21.05,52,17.89,181
2022-08-06 09:50:00,0.09,0.26,2.06,0,2.06,20.93,53,16.02,182.5
2022-08-06 09:55:00,0.05,0.25,2.05,0,2.05,21.47,53,16.65,178.6
2022-08-06 10:00:00,0.07,0.41,2.05,0,2.05,21.89,53,14.6,184.2
2022-08-06 10:05:00,0,0.44,2.05,0,2.05,22.01,52,16.11,189.8
2022-08-06 10:10:00,0,0.61,2.04,0,2.04,22.4,50,16.08,199.5
2022-08-06 10:15:00,0,0.21,2.06,0,2.06,22.67,48,19.76,204.1
2022-08-06 10:20:00,0,0.29,2.05,0,2.05,22.54,47,16.54,211.4
2022-08-06 10:25:00,0,0.38,2.05,0,2.05,22.78,46,17.23,210
2022-08-06 10:30:00,0,0.1,2.05,0,2.05,22.98,46,15.53,206.6
2022-08-06 10:35:00,0,0,2.05,0,2.05,22.84,45,16.92,204.7
2022-08-06 10:40:00,0,0.14,2.04,0,2.04,22.53,46,18.37,200.4
2022-08-06 10:45:00,0,0.27,2.05,0,2.05,22.37,47,11.87,212.4
2022-08-06 10:50:00,0,0.71,2.04,0,2.04,22.72,47,14.6,214.2
2022-08-06 10:55:00,0,0.53,2.05,0,2.05,22.72,45,14.17,221.2
2022-08-06 11:00:00,0.07,0.27,2.04,0,2.04,22.46,46,12.3,220.6
2022-08-06 11:05:00,0.09,0.27,2.04,0,2.04,22.45,48,11.93,211
2022-08-06 11:10:00,0.03,0.3,2.04,0,2.04,22.24,46,15.66,215.6
2022-08-06 11:15:00,0,0.39,2.03,0,2.03,22.14,47,16.05,212.8
2022-08-06 11:20:00,0,0.07,2.04,0,2.04,22.13,48,13.95,207.9
2022-08-06 11:25:00,0,0.36,2.04,0,2.04,22.15,48,13.99,209.7
2022-08-06 11:30:00,0,0.26,2.05,0,2.05,22.12,49,14.04,202
2022-08-06 11:35:00,0,0.3,2.05,0.002,2.05,22.25,49,15.1,201.2
2022-08-06 11:40:00,0,0.02,2.05,0,2.05,22.48,48,17.99,202.4
2022-08-06 11:45:00,0,0.04,2.05,0,2.05,22.45,48,16.89,201.8
2022-08-06 11:50:00,0,0.13,2.05,0,2.05,22.38,49,14.16,205
2022-08-06 11:55:00,0,0.14,2.05,0,2.05,22.4,49,14.64,205.2
2022-08-06 12:00:00,0,0,2.05,0,2.05,22.27,48,16.99,199.4
2022-08-06 12:05:00,0.05,0.19,2.04,0,2.04,22.04,48,19.3,198.6
2022-08-06 12:10:00,0,0.07,2.04,0,2.04,21.93,49,14.3,212.9
2022-08-06 12:15:00,0,0.38,2.06,0,2.06,21.89,49,13.84,218.7
2022-08-06 12:20:00,0,0.3,2.06,0,2.06,21.84,49,13.96,217.2
2022-08-06 12:25:00,0,0.61,2.05,0,2.05,21.79,49,16.41,214.7
2022-08-06 12:30:00,0,0.22,2.05,0,2.05,21.69,48,13.37,218.2
2022-08-06 12:35:00,0,0.22,2.03,0,2.03,21.55,49,14.5,221.7
2022-08-06 12:40:00,0.07,0.34,2.03,0,2.03,21.48,49,14.42,222.6
2022-08-06 12:45:00,0.09,0.06,2.03,0,2.03,21.37,50,17.06,225.3
2022-08-06 12:50:00,0,0.21,2.02,0,2.02,21.3,50,17.58,231.3
2022-08-06 12:55:00,0,0.43,2.03,0,2.03,21.27,50,14.76,232.2
2022-08-06 13:00:00,0,0.04,2.03,0,2.03,21.22,51,16.05,230.6
2022-08-06 13:05:00,0,0.45,2.04,0,2.04,21.17,50,18.93,232.5
2022-08-06 13:10:00,0.12,0.42,2.04,0,2.04,21.1,50,17.04,229.2
2022-08-06 13:15:00,0.06,0.36,2.04,0,2.04,21.05,50,18.15,229.3
2022-08-06 13:20:00,0,0.42,2.04,0,2.04,20.98,51,17.17,227.2
2022-08-06 13:25:00,0.06,0,2.05,0,2.05,20.86,51,14.74,231
2022-08-06 13:30:00,0,0.17,2.04,0,2.04,20.79,53,14.13,226.5
2022-08-06 13:35:00,0,0.44,2.04,0,2.04,20.7,52,17.11,227.2
2022-08-06 13:40:00,0.05,0.19,2.05,0,2.05,20.62,53,14.33,240.6
2022-08-06 13:45:00,0,0.22,2.03,0,2.03,20.51,53,18.56,227.7
2022-08-06 13:50:00,0,0.3,2.02,0,2.02,20.4,52,17.87,230.8
2022-08-06 13:55:00,0.02,0.14,2.01,0,2.01,20.4,53,17.79,231
2022-08-06 14:00:00,0,0.31,2.03,0,2.03,20.37,53,18.9,230.2
2022-08-06 14:05:00,0.1,0.56,2.04,0,2.04,20.3,52,19.34,232.8
2022-08-06 14:10:00,0.02,0.32,2.03,0,2.03,20.21,53,16.17,232.3
2022-08-06 14:15:00,0,0.3,2.03,0,2.03,20.1,54,17.3,237.8
2022-08-06 14:20:00,0,0.04,2.03,0,2.03,19.98,55,18.32,233.2
2022-08-06 14:25:00,0.14,0.44,2.04,0,2.04,19.86,56,15.22,235.3
2022-08-06 14:30:00,0.03,0.6,2.03,0,2.03,19.76,56,17.4,239.7
2022-08-06 14:35:00,0,0.48,2.03,0,2.03,19.59,57,14.89,237.5
2022-08-06 14:40:00,0.11,0.4,2.03,0,2.03,19.5,57,15.17,229.6
2022-08-06 14:45:00,0,0.01,2.02,0,2.02,19.51,56,17.4,214.4
2022-08-06 14:50:00,0,0.36,2.02,0,2.02,19.51,56,18.07,230.9
2022-08-06 14:55:00,0,0.13,2.03,0,2.03,19.53,55,20.64,220.3
2022-08-06 15:00:00,0,0.07,2.02,0,2.02,19.6,55,21.4,224.3
2022-08-06 15:05:00,0,0.17,2.01,0,2.01,19.6,55,18.73,226.2
2022-08-06 15:10:00,0,0.36,2.03,0,2.03,19.52,54,23.54,226.3
2022-08-06 15:15:00,0,0.18,2.01,0,2.01,19.4,56,19.21,223.9
2022-08-06 15:20:00,0,0.43,2,0,2,19.35,56,18.35,223.4
2022-08-06 15:25:00,0,0.29,2,0,2,19.3,57,16.12,216.7
2022-08-06 15:30:00,0,0.2,2.01,0,2.01,19.27,57,20.82,215
2022-08-06 15:35:00,0.01,0,2.01,0,2.01,19.25,58,20.76,215.1
2022-08-06 15:40:00,0,0.17,2.01,0,2.01,19.3,58,18.91,222.8
2022-08-06 15:45:00,0,0.22,2.01,0,2.01,19.27,60,21.28,231
2022-08-06 15:50:00,0,0.1,2,0,2,19.15,61,25.44,230.5
2022-08-06 15:55:00,0,0.3,2.01,0,2.01,19.03,62,26.95,221.5
2022-08-06 16:00:00,0,0,2.01,0,2.01,18.95,62,20.57,215.4
2022-08-06 16:05:00,0,0.17,2.02,0,2.02,19.31,62,23.39,217.4
2022-08-06 16:10:00,0,0.6,2.02,0,2.02,19.44,62,25.16,212.2
2022-08-06 16:15:00,0.13,0.53,2.02,0,2.02,19.43,61,22.76,217.9
2022-08-06 16:20:00,0.16,0.29,2.01,0,2.01,19.69,61,19.84,221.6
2022-08-06 16:25:00,0,0,2.02,0,2.02,19.8,61,21.07,219.5
2022-08-06 16:30:00,0,0.28,2.01,0,2.01,19.64,61,16.51,219.6
2022-08-06 16:35:00,0.02,0.15,2.01,0,2.01,19.53,62,15.08,217.7
2022-08-06 16:40:00,0,0.16,2.01,0,2.01,19.66,61,21.81,220.5
2022-08-06 16:45:00,0,0.14,2.02,0,2.02,19.81,62,16.95,212.6
2022-08-06 16:50:00,0.06,0.2,2.02,0,2.02,19.98,61,20.94,206.8
2022-08-06 16:55:00,0,0.33,2.02,0,2.02,20.04,61,19.76,217.1
2022-08-06 17:00:00,0.01,0,2.02,0,2.02,20.07,61,19.22,219.5
2022-08-06 17:05:00,0,0.15,2.03,0,2.03,19.86,61,20.99,220.3
2022-08-06 17:10:00,0.03,0.16,2.02,0,2.02,20.07,62,16.37,227.9
2022-08-06 17:15:00,0,0.2,2.02,0,2.02,20.12,61,22.55,226.1
2022-08-06 17:20:00,0,0,2,0,2,19.74,63,22.39,234
2022-08-06 17:25:00,0,0.04,2.02,0,2.02,19.66,64,18.49,233.2
2022-08-06 17:30:00,0.41,0.17,2.03,0,2.03,19.77,64,19.92,239.5
2022-08-06 17:35:00,6.87,0.06,2.02,0,2.02,19.54,64,23.05,238.4
2022-08-06 17:40:00,3.85,0,2.02,0.007,2.01,19.32,66,18.75,239.9
2022-08-06 17:45:00,5.67,0.12,2.01,0.003,2,19.05,66,21.43,235.4
2022-08-06 17:50:00,7.34,0.02,1.99,0,1.99,19.09,66,21.05,236.6
2022-08-06 17:55:00,7.01,0.71,2.03,0.007,2.02,19.13,66,20.83,243.1
