Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS20, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humitidy (%), Temp (deg. C), Precip (mm)
2022-08-09 07:45:00,-0.03,0.02,2.16,-0.12,0.17,0.05,5.28,260.8,76,13.82,0
2022-08-09 07:50:00,0.17,-0.04,2.19,-0.11,0.18,0.07,5.34,243.9,75,14.16,0
2022-08-09 07:55:00,0.44,0.04,2.17,-0.04,0.25,0.21,4.69,264.6,75,14.2,0
2022-08-09 08:00:00,0.33,-0.02,2.16,-0.03,0.19,0.16,5.81,265.9,75,14.29,0
2022-08-09 08:05:00,0.16,-0.05,2.16,-0.12,0.17,0.05,5.81,269.7,74,14.32,0
2022-08-09 08:10:00,0.09,-0.08,2.16,-0.07,0.19,0.13,5.47,271.2,73,14.69,0
2022-08-09 08:15:00,-0.01,-0.02,2.16,0.38,0.51,0.89,4.72,256.4,71,14.77,0
2022-08-09 08:20:00,0.03,0.06,2.14,-0.04,0.19,0.15,4.96,267.5,70,14.9,0
2022-08-09 08:25:00,0.7,0.07,2.14,0.07,0.41,0.49,5.36,294.7,70,15.15,0
2022-08-09 08:30:00,1.14,0.01,2.13,0.09,0.48,0.58,4.28,266.1,70,15.44,0
2022-08-09 08:35:00,3.79,-0.07,2.14,0.84,1.13,1.98,4.13,288.2,69,15.78,0
2022-08-09 08:40:00,3.95,0.14,2.13,0.74,1.1,1.85,5.82,294.5,67,15.97,0
2022-08-09 08:45:00,2.06,0.23,2.16,0.26,0.63,0.89,5.54,300.7,66,16.05,0
2022-08-09 08:50:00,3.48,0.8,2.15,0.55,0.94,1.49,5.93,316.6,66,15.86,0
2022-08-09 08:55:00,4.49,0.25,2.13,0.79,1.19,1.98,6.23,313.2,65,16.04,0
2022-08-09 09:00:00,3.61,-0.07,2.13,0.53,0.86,1.39,5.74,267.3,65,16.65,0
2022-08-09 09:05:00,2.25,-0.21,2.13,0.28,0.63,0.92,5.39,268.3,64,16.66,0
2022-08-09 09:10:00,0.39,-0.14,2.12,-0.11,0.19,0.08,7.04,307.5,62,16.91,0
2022-08-09 09:15:00,0.29,-0.22,2.12,-0.12,0.2,0.08,7.13,285,61,16.99,0
2022-08-09 09:20:00,0.18,-0.35,2.12,-0.13,0.18,0.05,7.34,298,60,17.25,0
2022-08-09 09:25:00,0.42,-0.37,2.14,-0.1,0.17,0.07,6.45,287.4,59,17.24,0
2022-08-09 09:30:00,1.52,-0.19,2.13,0.13,0.43,0.56,6.89,303.7,58,17.53,0
2022-08-09 09:35:00,2.4,-0.16,2.12,0.36,0.66,1.01,7.94,323,56,17.75,0
2022-08-09 09:40:00,3.12,-0.09,2.14,0.44,0.88,1.32,8.43,315.7,56,17.94,0
2022-08-09 09:45:00,2.85,0.04,2.14,0.59,0.75,1.33,9.36,316.9,54,18.02,0
2022-08-09 09:50:00,2.61,0.04,2.16,0.35,0.87,1.22,7.82,287.8,54,18.1,0
2022-08-09 09:55:00,2.69,0.08,2.15,0.3,0.75,1.05,9.2,321,53,18.01,0
2022-08-09 10:00:00,5.35,0.12,2.15,0.75,1.23,1.97,10.14,316,54,18.06,0
2022-08-09 10:05:00,2.09,0.07,2.16,0.18,0.59,0.77,10.22,315.4,52,18.31,0
2022-08-09 10:10:00,0.62,-0.08,2.18,-0.1,0.22,0.11,7.3,318.7,52,18.41,0
2022-08-09 10:15:00,3.08,-0.07,2.22,0.42,0.98,1.4,9.26,323.3,52,18.55,0
2022-08-09 10:20:00,1.89,0.04,2.19,0.12,0.59,0.72,7.92,308.7,52,18.77,0
2022-08-09 10:25:00,0.39,-0.08,2.14,-0.06,0.23,0.17,8.4,302,51,18.92,0
2022-08-09 10:30:00,0.22,-0.04,2.12,-0.08,0.15,0.07,8.62,277.2,50,18.95,0
2022-08-09 10:35:00,2.64,0.02,2.13,0.26,0.75,1.01,9.1,309.9,49,19.06,0
2022-08-09 10:40:00,0.38,-0.06,2.13,-0.1,0.25,0.15,9.27,343.8,48,19.07,0
2022-08-09 10:45:00,1.54,-0.05,2.12,0.1,0.51,0.61,7.87,291.5,51,19.15,0
2022-08-09 10:50:00,3.18,-0.01,2.12,0.51,0.98,1.5,6.59,340.2,48,19.46,0
2022-08-09 10:55:00,1.48,-0.06,2.12,0.06,0.4,0.46,9.08,325.4,47,19.72,0
2022-08-09 11:00:00,0.41,-0.05,2.11,-0.11,0.21,0.1,6.11,262.4,50,19.54,0
2022-08-09 11:05:00,0.13,-0.2,2.11,-0.11,0.14,0.02,6.13,258.5,48,19.62,0
2022-08-09 11:10:00,0.4,-0.28,2.12,-0.04,0.27,0.22,5.67,300.5,47,19.79,0
2022-08-09 11:15:00,3.1,-0.07,2.13,0.28,0.84,1.11,7.06,306,49,19.4,0
2022-08-09 11:20:00,0.72,-0.02,2.12,-0.05,0.28,0.22,7.67,292.3,49,19.51,0
2022-08-09 11:25:00,0.32,-0.07,2.11,-0.09,0.18,0.09,6.58,311,50,18.67,0
2022-08-09 11:30:00,3.41,-0.16,2.13,0.53,0.85,1.38,3.93,329.2,50,18.73,0
2022-08-09 11:35:00,6.69,-0.07,2.13,0.68,1.56,2.24,4.45,325,50,19.24,0
2022-08-09 11:40:00,4.4,0.07,2.15,0.38,1.16,1.54,5.71,318.6,49,19.17,0
2022-08-09 11:45:00,2.54,-0.03,2.12,0.14,0.7,0.83,4.63,291.3,49,18.74,0
2022-08-09 11:50:00,0.45,-0.06,2.12,-0.07,0.24,0.17,6.2,286.5,49,19.38,0
2022-08-09 11:55:00,0.19,-0.14,2.13,-0.1,0.24,0.15,4.23,345.2,47,19.64,0
2022-08-09 12:00:00,0.06,-0.11,2.13,-0.11,0.16,0.05,6.47,300.5,48,19.65,0
2022-08-09 12:05:00,1.14,-0.1,2.12,0.09,0.43,0.51,7.97,320.6,47,20.02,0
2022-08-09 12:10:00,1.28,-0.04,2.13,0.03,0.53,0.56,7.07,314.5,47,19.9,0
2022-08-09 12:15:00,1.3,-0.04,2.12,0.06,0.58,0.64,3.96,276.7,49,19.38,0
2022-08-09 12:20:00,0.71,-0.05,2.13,-0.05,0.39,0.33,4.96,246.5,51,19.22,0
2022-08-09 12:25:00,0.13,-0.14,2.13,-0.13,0.14,0.01,5.51,268.4,51,19.14,0
2022-08-09 12:30:00,0.21,-0.11,2.12,-0.12,0.13,0,5.66,260.2,51,19.33,0
2022-08-09 12:35:00,0.08,-0.11,2.14,-0.13,0.13,0,5.49,200.8,48,19.99,0
2022-08-09 12:40:00,0,-0.02,2.14,-0.14,0.14,-0.01,5.01,267.7,47,20.02,0
2022-08-09 12:45:00,0.02,-0.09,2.18,-0.12,0.12,0,6.45,239.5,47,20.53,0
2022-08-09 12:50:00,0.06,-0.09,2.12,-0.13,0.11,-0.02,5.25,276.5,44,20.33,0
2022-08-09 12:55:00,0.19,-0.09,2.12,-0.11,0.11,0,6.66,181.1,45,20.38,0
2022-08-09 13:00:00,0.16,-0.14,2.09,-0.12,0.14,0.02,7.64,147.5,45,20.64,0
2022-08-09 13:05:00,0.26,-0.11,2.09,-0.1,0.15,0.05,5.22,103.6,44,20.26,0
2022-08-09 13:10:00,0.46,-0.05,2.08,-0.08,0.22,0.13,6.77,3.59,45,20.38,0
2022-08-09 13:15:00,0.47,-0.09,2.12,-0.11,0.27,0.16,7.26,334.1,46,19.86,0
2022-08-09 13:20:00,2.24,-0.04,2.11,0.09,0.72,0.81,4.42,351,49,19.53,0
2022-08-09 13:25:00,1.24,-0.05,2.11,-0.04,0.42,0.38,4.05,9.9,50,19.68,0
2022-08-09 13:30:00,1.71,-0.21,2.12,0.17,0.53,0.7,5.07,12.67,46,20.43,0
2022-08-09 13:35:00,5.36,-0.06,2.15,0.65,1.14,1.78,5.64,57.16,43,21.05,0
2022-08-09 13:40:00,3.34,0.03,2.15,0.34,0.88,1.22,6.45,43.42,43,21.14,0
2022-08-09 13:45:00,5.45,0,2.14,0.61,1.27,1.88,4.53,92.4,42,21.55,0
2022-08-09 13:50:00,2.49,-0.12,2.12,0.16,0.73,0.89,4.01,277.8,41,21.53,0
2022-08-09 13:55:00,1.19,-0.17,2.11,-0.05,0.41,0.37,3.67,283.8,42,21.33,0
2022-08-09 14:00:00,0.96,0.01,2.12,-0.06,0.34,0.29,5.91,316.1,42,21.7,0
2022-08-09 14:05:00,1.26,0.02,2.14,0,0.43,0.43,6.53,313.5,42,21.12,0
2022-08-09 14:10:00,5.34,0.08,2.14,0.74,1.6,2.34,4.35,305.7,43,20.96,0
2022-08-09 14:15:00,7.39,0.11,2.13,1.06,1.8,2.86,5.39,239.9,42,21.93,0
2022-08-09 14:20:00,1.6,0.01,2.12,0.05,0.48,0.53,4.77,322.7,41,22.32,0
2022-08-09 14:25:00,5.62,-0.02,2.16,0.67,1.72,2.39,4.16,298,40,21.97,0
2022-08-09 14:30:00,1.38,-0.07,2.18,-0.01,0.46,0.44,4.97,294.3,41,21.6,0
2022-08-09 14:35:00,2.33,-0.08,2.2,0.13,0.89,1.02,3.62,332,42,21.03,0
2022-08-09 14:40:00,1.88,0.71,2.22,0.14,0.81,0.94,4.73,337.6,44,20.94,0
2022-08-09 14:45:00,3.39,0.27,2.15,0.32,1.32,1.63,3.95,341.3,43,20.94,0
2022-08-09 14:50:00,2.3,0.07,2.16,0.15,0.81,0.96,4.42,305.2,43,20.9,0
2022-08-09 14:55:00,1.64,-0.05,2.12,0.1,0.61,0.72,2.1,16.89,43,21.49,0
2022-08-09 15:00:00,1.59,-0.06,2.14,0.01,0.47,0.47,4.53,217.9,43,21.74,0
2022-08-09 15:05:00,0.35,-0.08,2.09,-0.12,0.22,0.1,5.67,295.2,43,21.82,0
2022-08-09 15:10:00,0.08,-0.07,2.09,-0.16,0.2,0.05,3.45,224.3,43,21.42,0
2022-08-09 15:15:00,0.19,-0.07,2.09,-0.09,0.14,0.06,4.05,318.2,42,21.71,0
2022-08-09 15:20:00,0,-0.09,2.11,-0.12,0.16,0.04,3.4,281.9,41,22.11,0
2022-08-09 15:25:00,0.17,-0.1,2.11,-0.14,0.14,0,5.54,201.7,39,22.31,0
2022-08-09 15:30:00,0.07,-0.11,2.13,-0.1,0.11,0.01,6.33,172.1,41,21.56,0
2022-08-09 15:35:00,-0.1,-0.11,2.12,-0.15,0.16,0.02,4.31,223.2,41,22.06,0
2022-08-09 15:40:00,0.21,-0.07,2.12,-0.11,0.13,0.02,5.61,170.6,41,22.12,0
2022-08-09 15:45:00,0.15,-0.05,2.11,-0.07,0.16,0.09,7.02,188.9,40,22.08,0
2022-08-09 15:50:00,3.25,-0.13,2.11,0.38,1,1.38,6.67,222.5,39,21.82,0
2022-08-09 15:55:00,4.94,-0.06,2.12,0.49,1.31,1.81,6.16,240.7,39,22.29,0
2022-08-09 16:00:00,1.23,0.01,2.12,-0.01,0.39,0.37,4.06,284,38,22.22,0
2022-08-09 16:05:00,1.95,-0.03,2.13,0.07,0.55,0.62,5.31,201.5,39,22.44,0
2022-08-09 16:10:00,1.71,-0.11,2.11,0.04,0.58,0.62,4.56,295.9,39,22.69,0
2022-08-09 16:15:00,0.86,0.01,2.13,-0.07,0.36,0.3,5.59,14.76,37,22.95,0
2022-08-09 16:20:00,0.67,-0.11,2.1,-0.06,0.32,0.26,6.19,265.9,38,22.85,0
2022-08-09 16:25:00,0.82,-0.05,2.15,-0.05,0.43,0.38,8.08,18.23,39,22.75,0
2022-08-09 16:30:00,1.93,0,2.11,0.05,0.61,0.67,10.81,49.25,38,22.86,0
2022-08-09 16:35:00,0.59,-0.09,2.11,-0.09,0.33,0.24,5.65,136.7,39,21.89,0
2022-08-09 16:40:00,0.32,-0.16,2.12,-0.14,0.18,0.04,3.74,208,41,21.26,0
2022-08-09 16:45:00,0.37,-0.07,2.17,-0.1,0.21,0.11,3.95,145.9,41,21.69,0
2022-08-09 16:50:00,0.3,-0.08,2.11,-0.1,0.19,0.09,5.93,96.9,42,21.92,0
2022-08-09 16:55:00,0.36,-0.08,2.13,-0.1,0.17,0.07,7.94,44.36,42,22.42,0
2022-08-09 17:00:00,0.45,-0.15,2.11,-0.12,0.2,0.08,11.95,30.81,42,22.45,0
2022-08-09 17:05:00,0.52,-0.03,2.12,-0.08,0.15,0.07,12.74,57.62,43,22.1,0
2022-08-09 17:10:00,0.18,-0.12,2.11,-0.13,0.18,0.06,11.11,54.57,43,22.19,0
2022-08-09 17:15:00,0.34,-0.09,2.14,-0.12,0.16,0.04,10.24,66.8,42,22.06,0
2022-08-09 17:20:00,0.27,-0.01,2.12,-0.11,0.14,0.03,8.1,124.6,43,22,0
2022-08-09 17:25:00,0.11,-0.07,2.12,-0.13,0.19,0.05,10.2,121.8,42,22,0
2022-08-09 17:30:00,0.06,-0.07,2.12,-0.15,0.18,0.03,7.29,120.8,42,21.99,0
2022-08-09 17:35:00,0.18,-0.03,2.11,-0.12,0.15,0.03,9.95,115,42,22.02,0
2022-08-09 17:40:00,0.27,-0.07,2.13,-0.14,0.17,0.03,10.63,108.7,42,21.57,0
2022-08-09 17:45:00,0.11,-0.08,2.12,-0.1,0.1,0.01,8.15,129.2,43,20.99,0
2022-08-09 17:50:00,0.16,-0.03,2.12,-0.13,0.15,0.02,7.61,138,45,20.65,0
2022-08-09 17:55:00,0.19,-0.15,2.11,-0.11,0.15,0.04,6.97,124.1,46,20.4,0
2022-08-09 18:00:00,0.08,-0.13,2.12,-0.13,0.15,0.02,6.41,124.6,48,20.14,0
2022-08-09 18:05:00,0.09,-0.09,2.14,-0.1,0.11,0.02,5.56,124,48,20.15,0
2022-08-09 18:10:00,0.35,-0.17,2.11,-0.11,0.15,0.04,7.3,116,47,20.74,0
2022-08-09 18:15:00,0.18,-0.19,2.11,-0.12,0.12,0,6.74,117.7,45,20.97,0
2022-08-09 18:20:00,0.11,-0.11,2.16,-0.1,0.12,0.02,7.86,111,46,21.07,0
2022-08-09 18:25:00,0.28,-0.16,2.13,-0.11,0.12,0.01,6.78,117.7,46,20.98,0
2022-08-09 18:30:00,0.29,-0.04,2.15,-0.13,0.13,0.01,7.05,116.3,47,20.72,0
2022-08-09 18:35:00,0.33,0.01,2.11,-0.12,0.17,0.05,6.27,119.7,48,20.55,0
2022-08-09 18:40:00,0.22,-0.09,2.13,-0.1,0.14,0.03,6.19,117.2,50,20.05,0
2022-08-09 18:45:00,0.2,-0.07,2.11,-0.11,0.14,0.03,5.09,123.6,51,19.6,0
2022-08-09 18:50:00,0.27,-0.05,2.12,-0.15,0.2,0.05,4.94,127.7,53,19.32,0
2022-08-09 18:55:00,0.19,-0.02,2.12,-0.1,0.17,0.07,5.67,120,54,19.16,0
2022-08-09 19:00:00,0.34,-0.03,2.11,-0.11,0.16,0.05,5.02,125.5,56,18.81,0
2022-08-09 19:05:00,0.26,0.03,2.12,-0.11,0.17,0.06,5.35,133.6,56,18.62,0
2022-08-09 19:10:00,0.11,-0.05,2.12,-0.12,0.2,0.08,5.29,115.9,58,18.45,0
2022-08-09 19:15:00,0.33,0.03,2.15,-0.12,0.21,0.09,5.12,122.3,60,18.03,0
2022-08-09 19:20:00,0.19,-0.07,2.14,-0.08,0.12,0.04,4.65,120.3,61,17.82,0
2022-08-09 19:25:00,0.19,0.08,2.15,-0.13,0.2,0.07,4.01,119.4,63,17.59,0
2022-08-09 19:30:00,0.33,-0.03,2.15,-0.12,0.18,0.06,4.84,118.6,63,17.46,0
2022-08-09 19:35:00,0.34,0.01,2.15,-0.13,0.19,0.06,4.73,120,64,17.12,0
2022-08-09 19:40:00,0.1,0.04,2.15,-0.13,0.18,0.05,4.3,126,65,16.93,0
2022-08-09 19:45:00,0.25,-0.02,2.14,-0.13,0.17,0.04,3.59,127,65,16.8,0
2022-08-09 19:50:00,0.21,0.01,2.16,-0.14,0.19,0.05,4.41,115.8,68,16.46,0
2022-08-09 19:55:00,0.33,0.13,2.15,-0.13,0.2,0.07,5.01,122.9,68,16.41,0
2022-08-09 20:00:00,0.3,0.02,2.14,-0.12,0.17,0.05,5.42,122.2,66,16.75,0
2022-08-09 20:05:00,0.26,-0.01,2.13,-0.11,0.21,0.09,5.53,123.3,65,17.03,0
2022-08-09 20:10:00,0.36,-0.09,2.14,-0.15,0.27,0.12,4.93,124.4,65,16.86,0
2022-08-09 20:15:00,0.22,-0.04,2.15,-0.14,0.27,0.13,4.82,127.7,66,16.67,0
2022-08-09 20:20:00,0.32,-0.03,2.16,-0.1,0.23,0.13,5.02,127.4,67,16.32,0
2022-08-09 20:25:00,0.22,0.03,2.18,-0.14,0.29,0.16,5.5,124.1,68,16.12,0
2022-08-09 20:30:00,0.11,-0.02,2.2,-0.12,0.32,0.19,5.57,128,68,15.96,0
2022-08-09 20:35:00,0.21,-0.02,2.2,-0.11,0.31,0.2,5.44,130.8,69,15.73,0
2022-08-09 20:40:00,0.15,0.06,2.2,-0.14,0.32,0.18,5.3,122.8,70,15.49,0
2022-08-09 20:45:00,0.33,-0.03,2.2,-0.13,0.36,0.23,5.18,121.9,71,15.3,0
2022-08-09 20:50:00,0.29,0.07,2.2,-0.1,0.35,0.25,5.11,127.3,70,15.17,0
2022-08-09 20:55:00,0.26,-0.07,2.19,-0.11,0.35,0.24,5.35,129.3,72,14.96,0
2022-08-09 21:00:00,0.46,-0.06,2.19,-0.11,0.35,0.24,5.11,125.7,73,14.82,0
2022-08-09 21:05:00,0.44,0,2.2,-0.12,0.4,0.28,5.24,128.2,73,14.68,0
2022-08-09 21:10:00,0.38,0.08,2.18,-0.15,0.41,0.26,5.8,121,73,14.43,0
2022-08-09 21:15:00,0.3,0.11,2.23,-0.14,0.43,0.28,5.44,129.5,72,14.53,0
2022-08-09 21:20:00,0.52,0.01,2.21,-0.13,0.38,0.26,5.58,127.9,73,14.36,0
2022-08-09 21:25:00,0.34,0.05,2.2,-0.13,0.36,0.23,5.43,131.6,74,14.08,0
2022-08-09 21:30:00,0.34,0.03,2.2,-0.12,0.38,0.26,5.54,129.9,73,14.17,0
2022-08-09 21:35:00,0.22,0.04,2.2,-0.13,0.41,0.28,5.86,128.8,72,14.21,0
2022-08-09 21:40:00,0.41,-0.07,2.2,-0.13,0.39,0.26,5.62,131.6,72,14.16,0
2022-08-09 21:45:00,0.33,-0.01,2.21,-0.1,0.38,0.28,6.47,127.3,72,14.08,0
2022-08-09 21:50:00,0.34,0.02,2.2,-0.13,0.4,0.27,6.51,126.4,72,14.14,0
2022-08-09 21:55:00,0.36,0.02,2.2,-0.15,0.42,0.27,5.94,123.9,72,14.1,0
2022-08-09 22:00:00,0.37,0.02,2.2,-0.15,0.39,0.24,5.62,128.9,73,13.86,0
2022-08-09 22:05:00,0.26,-0.01,2.19,-0.12,0.34,0.22,5.61,122.1,75,13.53,0
2022-08-09 22:10:00,0.18,0.03,2.23,-0.12,0.33,0.21,6.17,115.8,76,13.23,0
2022-08-09 22:15:00,0.36,-0.01,2.22,-0.13,0.34,0.21,5.96,128.5,74,13.51,0
2022-08-09 22:20:00,0.27,-0.08,2.21,-0.15,0.43,0.28,6.4,127.7,74,13.53,0
2022-08-09 22:25:00,0.36,-0.12,2.22,-0.15,0.36,0.21,6.02,125.6,74,13.42,0
2022-08-09 22:30:00,0.32,-0.15,2.2,-0.14,0.38,0.25,5.93,128.3,75,13.21,0
2022-08-09 22:35:00,0.57,0,2.21,-0.15,0.44,0.29,6.59,133.1,73,13.55,0
2022-08-09 22:40:00,0.33,0.04,2.21,-0.13,0.41,0.29,6.68,133,72,13.73,0
2022-08-09 22:45:00,0.25,-0.14,2.23,-0.1,0.38,0.28,6.09,133.8,73,13.54,0
2022-08-09 22:50:00,0.41,-0.02,2.29,-0.1,0.36,0.26,6.39,131.3,73,13.43,0
2022-08-09 22:55:00,0.36,-0.02,2.25,-0.11,0.37,0.26,6.72,129.1,74,13.34,0
2022-08-09 23:00:00,0.62,-0.07,2.26,-0.12,0.35,0.23,7.25,129.6,75,13.29,0
2022-08-09 23:05:00,0.33,-0.01,2.26,-0.14,0.37,0.23,6.35,130.2,75,13.15,0
2022-08-09 23:10:00,0.35,-0.16,2.23,-0.12,0.33,0.21,6.24,132.8,76,12.97,0
2022-08-09 23:15:00,0.34,-0.07,2.23,-0.11,0.37,0.26,6.18,138.4,76,13,0
2022-08-09 23:20:00,0.25,-0.06,2.25,-0.11,0.33,0.21,5.24,141.7,76,12.86,0
2022-08-09 23:25:00,0.33,-0.04,2.29,-0.15,0.36,0.21,5.32,148.4,77,12.75,0
2022-08-09 23:30:00,0.21,-0.07,2.27,-0.13,0.34,0.21,4.65,138.2,77,12.64,0
2022-08-09 23:35:00,0.32,-0.07,2.29,-0.11,0.29,0.18,4.79,136.1,78,12.45,0
2022-08-09 23:40:00,0.19,-0.08,2.33,-0.12,0.31,0.19,4.99,135.2,79,12.31,0
2022-08-09 23:45:00,0.22,-0.05,2.28,-0.14,0.41,0.27,5.03,138.8,78,12.28,0
2022-08-09 23:50:00,0.25,0.01,2.25,-0.14,0.31,0.17,5.63,137.5,79,12.21,0
2022-08-09 23:55:00,0.19,-0.03,2.26,-0.14,0.34,0.2,5.19,137.4,79,12.16,0
2022-08-10 00:00:00,0.48,-0.07,2.25,-0.15,0.38,0.24,5.91,139.7,78,12.2,0
2022-08-10 00:05:00,Z/S,-0.07,Z/S,-0.11,0.32,0.21,5.34,139.7,78,12.15,0
2022-08-10 00:10:00,Z/S,-0.06,Z/S,-0.11,0.37,0.25,5.1,137.2,78,12.12,0
2022-08-10 00:15:00,Z/S,0.05,Z/S,-0.12,0.41,0.29,5.13,134,78,12.09,0
2022-08-10 00:20:00,Z/S,0.06,Z/S,-0.13,0.47,0.35,5.51,139.7,78,12.12,0
2022-08-10 00:25:00,Z/S,-0.05,Z/S,-0.14,0.55,0.41,6.16,137,77,12.11,0
2022-08-10 00:30:00,Z/S,-0.09,Z/S,-0.1,0.55,0.45,5.94,136.7,77,12.07,0
2022-08-10 00:35:00,Z/S,0,Z/S,-0.15,0.62,0.47,5.86,138.3,78,12,0
2022-08-10 00:40:00,Z/S,-0.08,Z/S,-0.16,0.62,0.46,5.7,139.4,77,12,0
2022-08-10 00:45:00,Z/S,-0.05,Z/S,-0.14,0.59,0.45,5.91,138.6,77,12.01,0
2022-08-10 00:50:00,Z/S,-0.06,Z/S,-0.13,0.55,0.42,5.98,138.1,77,12.03,0
2022-08-10 00:55:00,Z/S,-0.01,Z/S,-0.12,0.52,0.39,5.17,133.6,77,12.01,0
2022-08-10 01:00:00,1.36,-0.04,2.17,-0.14,0.53,0.39,6.14,143.5,78,11.88,0
2022-08-10 01:05:00,1.14,Z/S,2.18,-0.13,0.47,0.34,5.67,135.9,77,12.06,0
2022-08-10 01:10:00,0.94,Z/S,2.19,-0.14,0.5,0.36,5.25,137,77,11.92,0
2022-08-10 01:15:00,0.9,Z/S,2.19,-0.16,0.47,0.31,5.28,139.1,78,11.75,0
2022-08-10 01:20:00,0.94,Z/S,2.19,-0.14,0.38,0.25,4.79,139.6,79,11.48,0
2022-08-10 01:25:00,0.79,Z/S,2.2,-0.12,0.37,0.25,4.45,130.2,79,11.44,0
2022-08-10 01:30:00,0.74,81.2,2.2,-0.14,0.34,0.21,4.58,127.2,79,11.35,0
2022-08-10 01:35:00,0.5,Z/S,2.21,-0.14,0.36,0.22,4.54,127.8,79,11.17,0
2022-08-10 01:40:00,0.54,Z/S,2.24,-0.11,0.34,0.23,5.64,131.4,80,11.08,0
2022-08-10 01:45:00,0.41,Z/S,2.25,-0.12,0.31,0.19,5.74,125.6,79,11.25,0
2022-08-10 01:50:00,0.47,Z/S,2.25,-0.12,0.34,0.22,4.93,129,79,11.28,0
2022-08-10 01:55:00,0.53,Z/S,2.23,-0.12,0.33,0.21,4.77,135.3,80,10.94,0
2022-08-10 02:00:00,0.33,0.05,2.19,-0.13,0.34,0.21,4.11,135.7,81,10.67,0
2022-08-10 02:05:00,0.39,0.07,2.19,-0.11,0.31,0.2,4.26,137.6,82,10.43,0
2022-08-10 02:10:00,0.21,-0.01,2.21,-0.14,0.31,0.17,3.89,134.1,84,10.22,0
2022-08-10 02:15:00,0.25,-0.07,2.22,-0.15,0.34,0.19,3.83,137.1,83,10.25,0
2022-08-10 02:20:00,0.16,-0.05,2.21,-0.11,0.31,0.2,3.09,136.1,85,9.84,0
2022-08-10 02:25:00,0.32,-0.04,2.22,-0.15,0.39,0.24,4.21,156.5,86,9.62,0
2022-08-10 02:30:00,0.36,-0.03,2.19,-0.14,0.45,0.31,3.85,146.4,86,9.72,0
2022-08-10 02:35:00,0.41,-0.12,2.18,-0.15,0.49,0.34,4.36,142.8,84,10.14,0
2022-08-10 02:40:00,0.5,-0.13,2.2,-0.14,0.51,0.36,5.27,150.5,83,10.23,0
2022-08-10 02:45:00,0.42,-0.12,2.2,-0.13,0.54,0.41,3.9,149.3,83,10.32,0
2022-08-10 02:50:00,0.4,-0.07,2.2,-0.14,0.56,0.41,4.85,148.4,83,10.28,0
2022-08-10 02:55:00,0.42,-0.13,2.22,-0.16,0.56,0.41,3.71,153.5,83,10.3,0
2022-08-10 03:00:00,0.44,-0.12,2.19,-0.14,0.55,0.41,4.32,148.1,83,10.28,0
2022-08-10 03:05:00,0.49,-0.18,2.19,-0.13,0.52,0.38,4.61,144.8,83,10.1,0
2022-08-10 03:10:00,0.46,-0.18,2.2,-0.13,0.57,0.44,5.46,143.4,83,10.12,0
2022-08-10 03:15:00,0.59,-0.07,2.23,-0.15,0.55,0.4,4.8,148.1,83,10.2,0
2022-08-10 03:20:00,0.53,-0.16,2.27,-0.14,0.57,0.43,4.92,138.3,83,10.2,0
2022-08-10 03:25:00,0.47,-0.09,2.23,-0.1,0.53,0.43,4.79,151.7,83,10.24,0
2022-08-10 03:30:00,0.41,-0.02,2.22,-0.14,0.57,0.43,5.29,143.9,83,10.25,0
2022-08-10 03:35:00,0.64,0.03,2.21,-0.15,0.6,0.45,5.75,149.2,82,10.3,0
2022-08-10 03:40:00,0.62,-0.1,2.18,-0.12,0.56,0.44,4.84,151.2,82,10.51,0
2022-08-10 03:45:00,0.48,0.02,2.21,-0.08,0.58,0.5,5.33,149.2,81,10.6,0
2022-08-10 03:50:00,0.53,-0.06,2.22,-0.09,0.55,0.46,5.71,144.2,82,10.5,0
2022-08-10 03:55:00,0.51,-0.04,2.22,-0.13,0.59,0.46,5.63,146.7,82,10.47,0
2022-08-10 04:00:00,0.72,-0.11,2.22,-0.17,0.6,0.43,5.3,142,82,10.36,0
2022-08-10 04:05:00,0.71,-0.02,2.22,Z/S,Z/S,Z/S,5.47,150.4,83,10.28,0
2022-08-10 04:10:00,0.59,-0.01,2.24,Z/S,Z/S,Z/S,5.11,150.9,83,10.24,0
2022-08-10 04:15:00,0.6,-0.11,2.23,Z/S,Z/S,Z/S,5.47,154,83,10.19,0
2022-08-10 04:20:00,0.59,-0.08,2.22,Z/S,Z/S,Z/S,4.76,148.9,83,10.1,0
2022-08-10 04:25:00,0.6,-0.05,2.19,Z/S,Z/S,Z/S,5.08,145.2,83,10.11,0
2022-08-10 04:30:00,0.59,-0.11,2.21,430.3,400.3,831,5.22,142.7,83,10.08,0
2022-08-10 04:35:00,0.42,-0.21,2.25,Z/S,Z/S,Z/S,4.95,142.6,84,9.95,0
2022-08-10 04:40:00,0.46,-0.21,2.25,Z/S,Z/S,Z/S,5.7,143.4,84,9.9,0
2022-08-10 04:45:00,0.57,-0.25,2.26,Z/S,Z/S,Z/S,4.65,144.2,84,9.88,0
